# {"t_start": 1565715835.498142, "env_id": "highway-discrete-v0"} 
r,l,t
-604.583843,17,859.791348
-604.151292,21,860.242881
-604.518637,16,860.583702
-604.960695,17,860.956974
-629.073868,86,862.778814
-602.535933,15,863.106734
-604.545154,15,863.437495
-602.585485,22,863.914093
-606.762826,25,864.453844
-612.575978,38,865.248354
-607.230134,27,865.813374
-606.510357,27,866.382269
-617.02529,46,867.340715
-605.921999,19,867.741173
-607.932638,39,868.562548
-641.002838,105,870.788654
-617.878117,55,871.954468
-610.662653,33,872.666476
-604.06774,14,872.977913
-602.582586,13,873.275747
-608.557383,29,873.911669
-621.416351,52,875.03007
-607.379397,24,875.543682
-635.238423,99,877.662833
-608.340515,17,878.037106
-608.631504,32,878.736713
-613.713314,47,879.720727
-604.633463,16,880.081496
-611.094634,30,880.727695
-618.209353,60,882.009691
-612.856381,46,882.992055
-607.242409,59,884.259259
-618.347617,63,885.594278
-607.801434,32,886.279162
-655.547492,151,889.701974
-608.528256,65,891.102903
-609.553516,35,891.862011
-603.185757,59,893.125874
-604.552984,34,893.865639
-603.802815,28,894.464529
-607.716011,82,896.205288
-623.831436,91,898.122543
-615.90918,75,899.707928
-622.043835,224,904.601399
-608.714192,30,905.261963
-607.229957,24,905.798534
-607.987152,44,906.763905
-603.982235,18,907.172999
-606.321202,47,908.183035
-623.738043,129,911.090315
-60.610862,300,917.833214
-611.557139,66,919.246493
-608.29011,33,919.94257
-608.485191,54,921.101738
-608.544616,30,921.739414
-603.387644,48,922.724653
-602.567215,18,923.108176
-602.691516,16,923.451975
-603.989542,49,924.46328
-616.174412,53,925.553319
-607.565249,26,926.091309
-609.165423,30,926.708984
-650.657198,131,929.45045
-616.564183,57,930.638228
-613.21317,43,931.536724
-612.386981,28,932.114128
-613.076215,36,932.871314
-601.854964,12,933.13655
-609.939378,32,933.798329
-608.74558,26,934.344209
-607.239889,27,934.910324
-624.78514,75,936.457739
-632.907384,89,938.319439
-606.075934,24,938.82879
-613.934118,43,939.720047
-602.310536,13,939.998294
-603.222689,16,940.340081
-604.845353,17,940.703969
-608.012328,28,941.299005
-610.297319,27,941.874036
-622.808675,71,943.463355
-603.098694,15,943.807966
-620.766195,65,945.215581
-608.821413,28,945.82867
-639.011845,184,949.853692
-603.889458,14,950.17146
-606.296721,41,951.041399
-610.932191,50,952.113163
-623.11837,102,954.301991
-622.344533,230,959.311712
-604.354218,21,959.766595
-620.236339,62,961.083546
-602.530294,14,961.393516
-620.863586,58,962.638275
-603.869254,13,962.938381
-607.677869,25,963.482817
-623.344561,61,964.779378
-608.780339,23,965.277355
-636.10772,98,967.373533
-604.151355,18,967.760427
-609.659956,31,968.41478
-100.289645,300,974.527061
-608.939134,27,975.179677
-607.619555,25,975.755358
-618.852926,80,977.65783
-603.807908,14,977.966643
-613.736192,85,979.748636
-604.52945,15,980.075322
-603.870827,14,980.403708
-644.807218,140,983.478173
-618.412129,59,984.753637
-617.373531,73,986.316029
-607.597002,25,986.843549
-603.152502,14,987.153389
-78.280038,300,993.412747
-612.572834,148,996.78107
-603.600562,16,997.137884
-609.487955,58,998.399537
-606.376721,18,998.784066
-627.922058,202,1003.231234
-609.089084,80,1005.019356
-619.825462,69,1006.487301
-606.748356,41,1007.393253
-608.872298,67,1008.813629
-602.777005,16,1009.176723
-610.330474,47,1010.180448
-605.610618,26,1010.749218
-626.848326,199,1015.115358
-606.629809,28,1015.707177
-604.274527,23,1016.215473
-602.703797,16,1016.574973
-627.961027,222,1021.436813
-617.017987,50,1022.52059
-608.591295,48,1023.569541
-603.052599,17,1023.936608
-604.995969,42,1024.859662
-640.766102,122,1027.507418
-603.089077,15,1027.836476
-603.307186,14,1028.143909
-601.005242,20,1028.597478
-604.209935,15,1028.934277
-603.416666,17,1029.306494
-607.220369,37,1030.093097
-620.599792,71,1031.6469
-603.102304,16,1031.989148
-610.734751,39,1032.852687
-602.948065,14,1033.166857
-622.309428,73,1034.725351
-602.373893,13,1035.020617
-603.87421,13,1035.306036
-609.622549,29,1035.916009
-610.727024,40,1036.806631
-610.068685,24,1037.316467
-608.886635,34,1038.01845
-628.784146,95,1040.068344
-668.467259,210,1044.500936
-619.793894,72,1046.02344
-608.290208,32,1046.689319
-612.854106,54,1047.858352
-606.166115,26,1048.406076
-607.367255,55,1049.59433
-606.16202,70,1051.089515
-601.08411,20,1051.525355
-636.386492,229,1056.415793
-618.24057,142,1059.515103
-642.120531,143,1062.470907
-606.372237,63,1063.818921
-620.439038,274,1069.839574
-611.846017,172,1073.463264
-607.846236,130,1076.25875
-602.494372,23,1076.757375
-614.776973,89,1078.627277
-603.411451,14,1078.950746
-617.851449,71,1080.469185
-604.186664,26,1081.020652
-617.613195,41,1081.889243
-608.054265,25,1082.440761
-607.430871,75,1084.019762
-629.776357,99,1086.164493
-609.907626,40,1087.004488
-601.624584,15,1087.333274
-602.126298,13,1087.623393
-631.514497,180,1091.48732
-617.474921,56,1092.685927
-621.45127,74,1094.302834
-626.607609,78,1096.01546
-603.41591,16,1096.392076
-614.409589,50,1097.509923
-606.955548,24,1098.030428
-614.244586,49,1099.108742
-602.611424,15,1099.439373
-606.120412,26,1099.988478
-627.795828,90,1101.989899
-611.733663,58,1103.227607
-606.029428,28,1103.843369
-602.194162,15,1104.180913
-624.141679,76,1105.794742
-623.047346,83,1107.58831
-615.348088,49,1108.661336
-614.822585,296,1115.05738
-95.175414,300,1121.31344
-606.346153,26,1121.886483
-602.517928,17,1122.254304
-607.369142,201,1126.529102
-605.292685,62,1127.854008
-608.491774,126,1130.525918
-618.712983,72,1132.068785
-612.751056,115,1134.571484
-615.651726,54,1135.749734
-619.254568,60,1137.006927
-607.164997,28,1137.604928
-645.753829,144,1140.630412
-608.192322,38,1141.441695
-601.453379,22,1141.928544
-616.536412,145,1145.000976
-43.028897,300,1151.549158
-647.71971,256,1157.008389
-617.955057,80,1158.736983
