n_updates,mean 100 episode reward,episodes,fps,total timesteps,time_elapsed,mean 100 episode reward per step,current_lr,entropy,value_loss,qf1_loss,policy_loss,qf2_loss,eplenmean,ent_coef,ep_rewmean,ent_coef_loss
310500,-459.4,1512,39,310600,7804,-3.617444690332139,0.0003,0.29695427,23.03527,78.05916,88.66962,39.92655,219.32,0.024872396,-459.3724394200001,-2.2794366
310600,-459.6,1513,39,310700,7807,-3.6181217619506754,0.0003,-0.14384234,17.114445,15.99828,94.007866,9.300346,219.32,0.024824291,-459.57556090000014,2.6188598
310700,-463.6,1514,39,310800,7809,-3.74402022660273,0.0003,-0.41901824,20.16668,24.84272,96.371185,36.723934,216.78,0.025106698,-463.58130804000007,-0.58159626
310800,-463.6,1514,39,310900,7812,-3.74402022660273,0.0003,-0.22248709,14.998484,47.95492,96.079285,50.473106,216.78,0.025243198,-463.58130804000007,1.8253913
310900,-463.6,1514,39,311000,7815,-3.74402022660273,0.0003,-0.29400182,115.75402,172.87096,92.746124,373.04694,216.78,0.02554563,-463.58130804000007,2.5576205
311000,-463.5,1515,39,311100,7817,-3.743908298053879,0.0003,0.05631488,30.093323,105.1763,105.022865,95.650475,216.78,0.025728038,-463.54772947000015,1.5870577
311100,-463.5,1515,39,311200,7820,-3.743908298053879,0.0003,-0.4504801,24.641705,28.925947,101.86904,30.153374,216.78,0.026195807,-463.54772947000015,3.2554996
311200,-463.5,1515,39,311300,7822,-3.743908298053879,0.0003,-0.58084136,16.709007,16.789536,93.56497,21.528082,216.78,0.026720531,-463.54772947000015,0.26385593
311300,-457.0,1516,39,311400,7825,-3.6414804133593,0.0003,-0.11454578,24.942272,956.80115,99.46675,956.71277,219.08,0.027209304,-456.97111680999996,0.8333238
311400,-457.0,1516,39,311500,7827,-3.6414804133593,0.0003,-0.062239088,10.385946,12.284625,103.92928,9.194265,219.08,0.027545914,-456.97111680999996,1.1525908
311500,-462.6,1517,39,311600,7830,-3.6639916701437745,0.0003,-0.03636796,21.65979,12.763659,117.68936,62.27994,218.65,0.027879037,-462.60985759000005,0.9982131
311600,-462.6,1517,39,311700,7833,-3.6639916701437745,0.0003,-0.010424573,116.35414,9.513914,99.559235,18.28107,218.65,0.028087495,-462.60985759000005,0.36727437
311700,-462.6,1517,39,311800,7835,-3.6639916701437745,0.0003,0.3049981,11.871941,14.723053,94.83081,11.698571,218.65,0.028139997,-462.60985759000005,1.4574225
311800,-456.2,1518,39,311900,7838,-3.5970439715195557,0.0003,-0.041522026,21.145199,64.13846,104.20129,84.24944,220.6,0.028397666,-456.16796917,-0.04796934
311900,-456.2,1518,39,312000,7840,-3.5970439715195557,0.0003,-0.25839865,7.9919634,9.601402,94.82475,12.146268,220.6,0.028651483,-456.16796917,0.45038474
312000,-454.3,1519,39,312100,7843,-3.6116074970605605,0.0003,0.13484508,17.622421,115.12154,100.009285,97.00059,219.41,0.02883972,-454.3149451,-0.19112459
312100,-454.3,1519,39,312200,7845,-3.6116074970605605,0.0003,-0.21111685,33.535095,33.16055,99.854645,28.032503,219.41,0.028938841,-454.3149451,1.5874827
312200,-454.7,1520,39,312300,7848,-3.5046629961265894,0.0003,0.28410608,5.5911922,7.411584,95.930115,18.59228,221.03,0.029182693,-454.72012121,-0.7978934
312300,-454.7,1520,39,312400,7851,-3.5046629961265894,0.0003,-0.118229486,162.64694,156.35945,104.70546,180.74101,221.03,0.029588189,-454.72012121,2.1108139
312400,-454.7,1520,39,312500,7853,-3.5046629961265894,0.0003,0.17420755,16.194885,34.728718,98.39026,13.034661,221.03,0.029818041,-454.72012121,-0.8124885
312500,-448.6,1521,39,312600,7856,-3.4453548926512503,0.0003,-0.1617631,50.6642,12.171373,105.415146,21.327969,222.9,0.029792082,-448.62009087999996,1.9816585
312600,-448.6,1521,39,312700,7858,-3.4453548926512503,0.0003,0.43337244,46.597992,214.73967,95.87184,210.19325,222.9,0.02983047,-448.62009087999996,-1.6799448
312700,-446.7,1522,39,312800,7861,-3.429530265007531,0.0003,0.20026302,4.2803855,30.421383,98.062515,9.308211,223.1,0.0296264,-446.72088362,-1.2492454
312800,-441.5,1523,39,312900,7863,-3.448372526498377,0.0003,0.037028357,4.800339,21.241312,100.45215,16.792397,221.41,0.029682728,-441.49173795999997,1.0109932
312900,-441.5,1523,39,313000,7866,-3.448372526498377,0.0003,-0.39145407,86.304474,171.05194,108.851135,175.012,221.41,0.029527703,-441.49173795999997,-0.07004672
313000,-441.5,1523,39,313100,7868,-3.448372526498377,0.0003,-0.35332727,10.557906,70.155235,97.1728,59.176926,221.41,0.029744644,-441.49173795999997,1.756146
313100,-439.8,1524,39,313200,7871,-3.4426501088401817,0.0003,0.23402548,6.178377,87.57386,101.21109,79.72957,221.41,0.029779684,-439.7750126699999,0.2673148
313200,-439.8,1524,39,313300,7873,-3.4426501088401817,0.0003,0.47896624,1.4218476,12.970196,95.60258,7.0460596,221.41,0.02994304,-439.7750126699999,-1.8784728
313300,-439.8,1524,39,313400,7875,-3.4426501088401817,0.0003,0.29485857,5.5090837,6.784739,99.51987,20.749445,221.41,0.029656978,-439.7750126699999,0.68676466
313400,-433.7,1525,39,313500,7878,-3.41494439340626,0.0003,0.36851332,4.2070656,3.6177206,95.643524,3.543924,222.16,0.02987222,-433.7344657699999,0.47673512
313500,-433.5,1526,39,313600,7880,-3.4441898787808514,0.0003,0.39723384,14.5790205,83.39493,97.51431,83.51333,220.68,0.030052952,-433.45625979,-0.05769068
313600,-433.5,1526,39,313700,7883,-3.4441898787808514,0.0003,0.2906845,3.2661815,1730.8492,95.15297,1999.8774,220.68,0.029980622,-433.45625979,-0.91509527
313700,-433.5,1526,39,313800,7885,-3.4441898787808514,0.0003,0.40403202,15.694866,17.276085,102.10995,18.28732,220.68,0.02959545,-433.45625979,-1.3869649
313800,-427.0,1527,39,313900,7888,-3.3835665802279413,0.0003,-0.25720358,16.568151,9.959305,100.77182,12.000065,222.5,0.029381389,-427.00565099,1.4123013
313900,-427.1,1528,39,314000,7890,-3.362679944483025,0.0003,0.48391694,48.48181,18.255909,99.3376,24.161858,222.97,0.029130127,-427.1167932800001,-1.9460783
314000,-427.1,1528,39,314100,7893,-3.362679944483025,0.0003,0.054455295,8.907984,8.748859,99.00434,14.4764185,222.97,0.02882507,-427.1167932800001,-0.18112707
314100,-427.1,1528,39,314200,7896,-3.362679944483025,0.0003,-0.17427549,4.6828833,41.10119,98.41398,22.043236,222.97,0.028890206,-427.1167932800001,1.3204628
314200,-428.5,1529,39,314300,7898,-3.3672803530957136,0.0003,0.118067995,16.95224,78.89676,106.55657,11.005255,222.97,0.029326536,-428.49691587,0.015507907
314300,-428.5,1529,39,314400,7901,-3.3672803530957136,0.0003,-0.11186802,32.568733,282.00757,101.95214,150.61124,222.97,0.02992303,-428.49691587,0.465758
314400,-428.5,1529,39,314500,7903,-3.3672803530957136,0.0003,0.1982483,4.423251,91.680626,99.952896,85.81686,222.97,0.030125422,-428.49691587,-1.0407143
314500,-427.4,1530,39,314600,7906,-3.363666756957107,0.0003,-0.23573959,16.031923,27.762653,100.48603,9.21897,222.97,0.03038475,-427.41283702999993,0.47629046
314600,-427.4,1530,39,314700,7908,-3.363666756957107,0.0003,0.5065452,5.110814,6.8704634,97.30444,3.9477239,222.97,0.0304556,-427.41283702999993,-0.54848063
314700,-427.4,1530,39,314800,7911,-3.363666756957107,0.0003,0.43605828,13.609067,176.62636,99.325935,154.2276,222.97,0.030485809,-427.41283702999993,1.4110184
314800,-420.5,1531,39,314900,7913,-3.3193613031600493,0.0003,0.1987288,19.236507,16.961788,110.57732,14.855167,224.32,0.030921329,-420.51962036,0.5826996
314900,-420.5,1531,39,315000,7916,-3.3193613031600493,0.0003,0.15712416,25.121372,119.3912,105.86417,101.24191,224.32,0.030996116,-420.51962036,-3.1236215
315000,-420.5,1531,39,315100,7918,-3.3193613031600493,0.0003,0.7499554,7.749773,6.938616,96.388054,10.226418,224.32,0.03098108,-420.51962036,-1.1170882
315100,-418.3,1532,39,315200,7921,-3.2571982895010803,0.0003,0.22282794,38.13012,142.35657,113.47843,55.40783,226.5,0.030937258,-418.29531961999993,1.3296204
315200,-418.3,1532,39,315300,7923,-3.2571982895010803,0.0003,0.07837061,7.879291,15.141675,99.82622,6.85616,226.5,0.030631632,-418.29531961999993,-0.95085955
315300,-418.3,1532,39,315400,7926,-3.2571982895010803,0.0003,0.1969088,7.5599203,45.07451,101.24635,45.3392,226.5,0.03062247,-418.29531961999993,1.6825575
315400,-418.2,1533,39,315500,7928,-3.2569365735281597,0.0003,-0.022996806,27.370201,40.989986,104.83145,59.88819,226.5,0.030689081,-418.2168048299999,2.3739514
315500,-418.2,1533,39,315600,7931,-3.2569365735281597,0.0003,0.22959055,6.6852674,8.437664,97.584946,3.0785053,226.5,0.030842826,-418.2168048299999,-2.1659236
315600,-418.2,1533,39,315700,7933,-3.2569365735281597,0.0003,0.46414775,28.099577,25.196596,101.738495,18.197624,226.5,0.030815,-418.2168048299999,0.3065042
315700,-417.6,1534,39,315800,7935,-3.254926513352404,0.0003,0.24846524,5.4570794,4.9630103,96.95903,8.616171,226.5,0.030862313,-417.61378677999994,-1.4575155
315800,-423.1,1535,39,315900,7938,-3.347172187585873,0.0003,0.45578182,16.296572,63.508945,104.39019,85.52589,224.22,0.03095718,-423.0812720399999,0.32448316
315900,-423.1,1535,39,316000,7940,-3.347172187585873,0.0003,0.29042572,7.647699,31.099525,100.468765,34.545597,224.22,0.031074252,-423.0812720399999,0.9536479
316000,-423.1,1535,39,316100,7943,-3.347172187585873,0.0003,0.2314754,26.353542,38.74424,102.44551,17.280355,224.22,0.031239012,-423.0812720399999,1.0713859
316100,-421.4,1536,39,316200,7946,-3.3414379849227696,0.0003,0.41670775,38.80668,81.2271,100.56512,166.80927,224.22,0.031440582,-421.3610112199999,0.49060935
316200,-420.0,1537,39,316300,7948,-3.3644803675800925,0.0003,0.4281286,22.847504,273.86658,107.77396,329.509,222.55,0.03165398,-420.0057414599999,0.21466947
316300,-420.0,1537,39,316400,7951,-3.3644803675800925,0.0003,0.5377264,21.236511,59.535873,103.099205,54.288082,222.55,0.031706385,-420.0057414599999,-0.020727277
316400,-420.0,1537,39,316500,7953,-3.3644803675800925,0.0003,0.47038502,19.543541,19.366474,105.479675,23.111654,222.55,0.03170219,-420.0057414599999,-1.0582626
316500,-412.4,1538,39,316600,7956,-3.324652034419687,0.0003,0.059563465,30.239744,66.51294,112.023346,11.160225,223.55,0.031442646,-412.35464178,-0.6938892
316600,-412.4,1538,39,316700,7958,-3.324652034419687,0.0003,0.37752843,1.4134336,1.0687292,96.3796,1.5798962,223.55,0.031249769,-412.35464178,-1.0357356
316700,-412.4,1538,39,316800,7961,-3.324652034419687,0.0003,0.2187185,10.307441,137.92828,112.40877,87.98482,223.55,0.030783694,-412.35464178,1.7872807
316800,-406.7,1539,39,316900,7964,-3.256451394297425,0.0003,0.07572254,38.72104,12.274179,105.61633,70.43356,225.65,0.030798957,-406.73809016000007,0.9940343
316900,-406.7,1539,39,317000,7966,-3.256451394297425,0.0003,-0.16957667,9.053553,22.142517,106.06882,16.403196,225.65,0.031154228,-406.73809016000007,2.2038174
317000,-406.7,1539,39,317100,7969,-3.256451394297425,0.0003,0.39440745,10.145411,12.968226,99.978836,25.89914,225.65,0.031359416,-406.73809016000007,1.0979952
317100,-406.6,1540,39,317200,7971,-3.2560703881858477,0.0003,0.63848406,13.332729,179.51996,101.57715,118.117096,225.65,0.03131427,-406.62378833,-1.8997848
317200,-406.6,1540,39,317300,7974,-3.2560703881858477,0.0003,0.52345675,4.2479324,3.3569832,99.0618,41.859848,225.65,0.031169385,-406.62378833,0.2335949
317300,-406.6,1540,39,317400,7976,-3.2560703881858477,0.0003,0.1656045,31.585861,85.58353,100.07614,84.6816,225.65,0.0308677,-406.62378833,-0.04785776
317400,-400.7,1541,39,317500,7979,-3.2295233680943745,0.0003,0.5249689,31.566017,33.14864,100.173935,17.87073,226.35,0.030254869,-400.6964049300001,-1.4946783
317500,-400.9,1542,39,317600,7981,-3.230600406831274,0.0003,0.45493466,6.8610687,89.1588,99.387764,90.74134,226.36,0.029933868,-400.86258174,-1.6677042
317600,-400.9,1542,39,317700,7984,-3.230600406831274,0.0003,-0.06779194,14.160838,24.664545,101.25305,19.798271,226.36,0.029696615,-400.86258174,0.84712416
317700,-400.9,1542,39,317800,7986,-3.230600406831274,0.0003,-0.11817522,79.7537,72.035675,106.061104,100.51874,226.36,0.029368531,-400.86258174,-0.69568604
317800,-400.5,1543,39,317900,7989,-3.229418413113326,0.0003,0.12627693,20.335415,111.782616,112.96533,123.837326,226.36,0.02934994,-400.50798361999995,2.5789852
317900,-400.5,1543,39,318000,7991,-3.229418413113326,0.0003,0.11872235,41.009705,1461.855,113.84456,1486.2826,226.36,0.029297672,-400.50798361999995,-0.1903179
318000,-400.7,1544,39,318100,7994,-3.1714372456778954,0.0003,0.28585365,19.240261,801.601,106.06183,1077.2802,227.95,0.029331317,-400.70770656,0.5181289
318100,-400.7,1544,39,318200,7997,-3.1714372456778954,0.0003,0.3386594,4.0388393,3.134759,97.63822,4.064924,227.95,0.02917063,-400.70770656,1.139091
318200,-400.7,1544,39,318300,7999,-3.1714372456778954,0.0003,0.48492828,2.7546391,9.450701,98.663956,9.779855,227.95,0.028985534,-400.70770656,-0.34101212
318300,-394.0,1545,39,318400,8002,-3.0458845428490413,0.0003,0.2798652,5.412861,6.085738,104.02419,4.510313,230.36,0.029258309,-393.9671571399999,-0.6366279
318400,-394.0,1545,39,318500,8004,-3.0458845428490413,0.0003,0.2069126,17.598347,1742.7897,113.93645,1294.8624,230.36,0.029148927,-393.9671571399999,-1.5181355
318500,-394.0,1545,39,318600,8007,-3.0458845428490413,0.0003,0.41894108,15.574141,24.053898,101.36465,21.774897,230.36,0.029098189,-393.9671571399999,0.24510568
318600,-388.0,1546,39,318700,8010,-3.024749756646821,0.0003,0.1669189,12.273794,15.133079,106.38559,8.405243,230.5,0.02873776,-387.95964148,-0.27298918
318700,-388.0,1546,39,318800,8012,-3.024749756646821,0.0003,0.56356144,28.071835,15.655766,103.36555,48.961548,230.5,0.028555103,-387.95964148,0.84107286
318800,-388.0,1546,39,318900,8015,-3.024749756646821,0.0003,0.42793643,21.853086,8.616544,102.73804,10.828133,230.5,0.028260596,-387.95964148,-3.2955604
318900,-382.9,1547,39,319000,8017,-2.9919338809552887,0.0003,0.11837121,15.140784,134.90782,112.143005,80.29588,231.79,0.028005254,-382.87500302000007,-1.8075137
319000,-382.9,1547,39,319100,8020,-2.9919338809552887,0.0003,0.54582363,4.0061493,4.778555,98.62512,6.010889,231.79,0.02785403,-382.87500302000007,-3.7765403
319100,-382.9,1547,39,319200,8022,-2.9919338809552887,0.0003,0.20818117,18.77282,25.580591,100.3531,47.00792,231.79,0.027578745,-382.87500302000007,0.3818642
319200,-372.1,1548,39,319300,8025,-2.95432023611472,0.0003,0.21860966,5.9574394,10.283192,104.7713,11.569073,231.92,0.027431276,-372.12904356000007,-1.4917197
319300,-372.1,1548,39,319400,8027,-2.95432023611472,0.0003,0.25692225,13.246017,38.219765,111.66829,23.832838,231.92,0.02709584,-372.12904356000007,-0.27381188
319400,-372.1,1548,39,319500,8030,-2.95432023611472,0.0003,0.21722278,3.4660988,40.3966,110.75442,19.066967,231.92,0.026854977,-372.12904356000007,-1.1283319
319500,-366.2,1549,39,319600,8032,-2.917616832008709,0.0003,-0.26608068,14.751481,12.632265,104.08681,23.611675,233.18,0.026699172,-366.20637821000014,1.4203109
319600,-366.2,1549,39,319700,8035,-2.917616832008709,0.0003,0.14979006,14.423914,86.04958,113.8145,45.26978,233.18,0.026808266,-366.20637821000014,-0.6514638
319700,-371.5,1550,39,319800,8038,-2.961550477679121,0.0003,0.20424816,13.645401,2022.498,106.578445,2027.1365,231.52,0.02663024,-371.5113737700001,-0.10392237
319800,-371.5,1550,39,319900,8040,-2.961550477679121,0.0003,0.34842986,5.9453125,9.910666,99.38231,15.729927,231.52,0.026304431,-371.5113737700001,-0.9696766
319900,-371.5,1550,39,320000,8043,-2.961550477679121,0.0003,-0.012001742,39.32557,82.303604,102.72226,87.166275,231.52,0.025957728,-371.5113737700001,0.856097
320000,-375.6,1551,39,320100,8045,-2.975021706144,0.0003,0.15036173,10.665079,7.68793,106.07674,13.751333,231.52,0.025854267,-375.55274228999997,0.7960906
320100,-375.6,1551,39,320200,8048,-2.975021706144,0.0003,-0.1864658,29.835804,248.9668,114.98396,191.93727,231.52,0.025739212,-375.55274228999997,1.448078
320200,-375.6,1551,39,320300,8050,-2.975021706144,0.0003,-0.01917933,32.08653,10.992136,106.96565,26.114273,231.52,0.02592961,-375.55274228999997,1.2611942
320300,-368.0,1552,39,320400,8053,-2.9455183304300623,0.0003,0.15817586,20.651134,128.39716,105.538925,73.454506,231.91,0.025918948,-367.9682481499999,0.9141626
320400,-367.7,1553,39,320500,8055,-2.969587974158091,0.0003,0.17941152,12.826244,42.607582,103.74118,12.199052,231.56,0.02617027,-367.72495821999996,0.88624334
320500,-367.7,1553,39,320600,8058,-2.969587974158091,0.0003,-0.6157506,35.91422,368.84088,125.65521,435.10312,231.56,0.026317736,-367.72495821999996,4.1941547
320600,-367.7,1553,39,320700,8060,-2.969587974158091,0.0003,0.34100685,10.874515,6.020834,106.203354,54.393707,231.56,0.026267968,-367.72495821999996,-1.3733807
320700,-362.3,1554,39,320800,8063,-2.9331948232218394,0.0003,0.6101988,13.979013,127.639725,112.280045,174.38724,232.95,0.026008464,-362.33320496999994,-0.8487482
320800,-362.3,1554,39,320900,8065,-2.9331948232218394,0.0003,-0.50495434,11.254459,36.08684,108.622574,42.612194,232.95,0.026181977,-362.33320496999994,3.2030585
320900,-362.3,1554,39,321000,8068,-2.9331948232218394,0.0003,-0.02567228,14.95001,19.509445,115.94913,31.234165,232.95,0.026578045,-362.33320496999994,-0.4300167
321000,-358.1,1555,39,321100,8070,-2.9065727112728803,0.0003,0.024781108,23.276024,25.162077,117.00998,27.529182,234.05,0.02650447,-358.06129337,-0.27687705
321100,-357.9,1556,39,321200,8073,-2.917081539899964,0.0003,-0.051996805,71.53895,333.92087,111.244804,48.57879,233.24,0.026476933,-357.87594369,-0.6569755
321200,-357.9,1556,39,321300,8075,-2.917081539899964,0.0003,0.42532796,8.359294,10.495346,103.94533,4.727171,233.24,0.026429618,-357.87594369,-1.6431166
321300,-357.9,1556,39,321400,8078,-2.917081539899964,0.0003,0.071642235,8.162373,791.86615,100.853966,799.7703,233.24,0.026628837,-357.87594369,-1.2468147
321400,-354.6,1557,39,321500,8080,-2.9062676139514734,0.0003,0.78105706,8.147514,12.459868,103.30934,4.2793465,233.24,0.026474383,-354.63176592,-2.9516606
321500,-354.6,1557,39,321600,8083,-2.9062676139514734,0.0003,-0.57496816,19.183506,1856.9452,115.298515,1451.2865,233.24,0.026590295,-354.63176592,3.1869593
321600,-354.6,1557,39,321700,8086,-2.9062676139514734,0.0003,-0.07462388,24.557755,158.57518,104.264336,163.13953,233.24,0.026881473,-354.63176592,-0.14060539
321700,-354.5,1558,39,321800,8088,-2.905816514221687,0.0003,0.022089869,133.60657,128.82697,110.73535,148.55693,233.24,0.026744649,-354.49643600000013,-0.49423772
321800,-359.6,1559,39,321900,8091,-3.0320527361043874,0.0003,0.57405853,38.61639,41.781906,108.378494,51.533287,230.74,0.026527159,-359.6080649000001,-2.0968118
321900,-359.6,1559,39,322000,8093,-3.0320527361043874,0.0003,0.45357168,2.5024347,192.55641,110.3694,156.98067,230.74,0.026548367,-359.6080649000001,-0.4100009
322000,-359.6,1559,39,322100,8096,-3.0320527361043874,0.0003,0.04018592,4.5004673,20.958767,109.91195,13.634318,230.74,0.026403852,-359.6080649000001,1.4346676
322100,-361.3,1560,39,322200,8098,-3.037675293769547,0.0003,0.12618247,39.88275,602.61774,111.69165,517.9937,230.74,0.026551653,-361.2948322000001,-0.94280756
322200,-361.3,1560,39,322300,8101,-3.037675293769547,0.0003,0.01686339,18.360083,88.457855,111.93658,88.33592,230.74,0.026678093,-361.2948322000001,2.3936408
322300,-361.3,1560,39,322400,8103,-3.037675293769547,0.0003,0.06312598,11.804889,69.539314,107.9097,35.998924,230.74,0.026781766,-361.2948322000001,0.028189063
322400,-358.6,1561,39,322500,8106,-3.0227596657661824,0.0003,-0.07385408,3.9333117,5.9221754,100.049866,26.412964,231.36,0.026812095,-358.5642786200001,-0.9568974
322500,-358.6,1561,39,322600,8109,-3.0227596657661824,0.0003,0.2532312,12.244621,8.257492,101.672554,13.158167,231.36,0.026648633,-358.5642786200001,0.7813562
322600,-358.6,1561,39,322700,8111,-3.0227596657661824,0.0003,0.307842,14.013828,12.05618,111.90605,6.6211276,231.36,0.026711907,-358.5642786200001,1.1629279
322700,-358.5,1562,39,322800,8114,-3.02245255881133,0.0003,0.511023,135.51086,86.33311,111.36951,20.240416,231.36,0.026848257,-358.4721465400001,-1.3675649
322800,-358.5,1562,39,322900,8116,-3.02245255881133,0.0003,0.16623992,9.073044,12.03196,119.063324,11.959436,231.36,0.026766216,-358.4721465400001,-0.6297275
322900,-358.5,1562,39,323000,8119,-3.02245255881133,0.0003,0.23888917,9.088158,988.5076,105.61738,878.56146,231.36,0.026710607,-358.4721465400001,0.95392525
