mean 100 episode reward,episodes,% time spent exploring,steps,mean 100 episode reward per step
53.2,2032,2,318900,0.2985620866631114
52.9,2033,2,319000,0.29800611007569855
52.9,2033,2,319100,0.29800611007569855
52.8,2034,2,319200,0.2977173106283806
52.4,2035,2,319300,0.29646315345100926
52.4,2035,2,319400,0.29646315345100926
53.0,2036,2,319500,0.2979369553389418
53.0,2036,2,319600,0.2979369553389418
53.6,2037,2,319700,0.2994216445884035
53.6,2037,2,319800,0.2994216445884035
53.6,2038,2,319900,0.2996384338270591
53.6,2038,2,320000,0.2996384338270591
54.2,2039,2,320100,0.30137014262450273
54.2,2039,2,320200,0.30137014262450273
54.2,2040,2,320300,0.30141114704305016
54.2,2040,2,320400,0.30141114704305016
54.2,2041,2,320500,0.301201894575089
54.2,2041,2,320600,0.301201894575089
54.7,2042,2,320700,0.3021583342655825
54.7,2042,2,320800,0.3021583342655825
54.7,2043,2,320900,0.3022955110938816
54.7,2043,2,321000,0.3022955110938816
54.6,2044,2,321100,0.3017067556721718
54.6,2044,2,321200,0.3017067556721718
54.5,2045,2,321300,0.3012534116616322
54.5,2045,2,321400,0.3012534116616322
54.5,2046,2,321500,0.30120144996186443
54.5,2046,2,321600,0.30120144996186443
54.5,2047,2,321700,0.30117447664500546
54.5,2047,2,321800,0.30117447664500546
54.5,2048,2,321900,0.3012198310004862
54.8,2049,2,322000,0.3018625261042508
54.8,2049,2,322100,0.3018625261042508
54.7,2050,2,322200,0.30112269814719544
54.1,2051,2,322300,0.3002239819643726
54.1,2051,2,322400,0.3002239819643726
54.2,2052,2,322500,0.3002568395392318
54.2,2052,2,322600,0.3002568395392318
54.1,2053,2,322700,0.3001192632872484
54.1,2053,2,322800,0.3001192632872484
54.0,2054,2,322900,0.2993856452673041
53.6,2055,2,323000,0.29894009683044975
53.6,2055,2,323100,0.29894009683044975
54.0,2056,2,323200,0.29968195445806334
54.0,2056,2,323300,0.29968195445806334
54.2,2058,2,323400,0.30018419840205623
54.2,2058,2,323500,0.30018419840205623
54.7,2059,2,323600,0.30094325518310283
54.7,2059,2,323700,0.30094325518310283
54.7,2060,2,323800,0.30101717354276875
54.5,2062,2,323900,0.30061766493592723
54.5,2062,2,324000,0.30061766493592723
54.6,2063,2,324100,0.300935609952274
54.6,2063,2,324200,0.300935609952274
54.4,2064,2,324300,0.3004997243778675
54.4,2064,2,324400,0.3004997243778675
54.4,2065,2,324500,0.30046120397435355
54.4,2065,2,324600,0.30046120397435355
53.8,2067,2,324700,0.29855813831744293
53.8,2067,2,324800,0.29855813831744293
53.8,2068,2,324900,0.29856971018699147
53.8,2068,2,325000,0.29856971018699147
53.7,2069,2,325100,0.2978056294831339
53.1,2070,2,325200,0.29626671968653673
53.1,2070,2,325300,0.29626671968653673
53.1,2071,2,325400,0.296269366072397
53.1,2071,2,325500,0.296269366072397
53.2,2072,2,325600,0.29662629207587565
53.2,2072,2,325700,0.29662629207587565
53.1,2073,2,325800,0.29649926387785625
53.1,2073,2,325900,0.29649926387785625
52.8,2074,2,326000,0.2946470986044015
52.8,2074,2,326100,0.2946470986044015
52.8,2075,2,326200,0.2946321754350951
52.8,2075,2,326300,0.2946321754350951
53.0,2077,2,326400,0.295558938792807
53.0,2077,2,326500,0.295558938792807
53.5,2078,2,326600,0.2967370355800446
53.5,2078,2,326700,0.2967370355800446
52.8,2080,2,326800,0.2945507694631669
52.8,2080,2,326900,0.2945507694631669
52.8,2081,2,327000,0.2945882016639991
52.8,2081,2,327100,0.2945882016639991
53.2,2082,2,327200,0.29528380799196435
53.2,2082,2,327300,0.29528380799196435
53.5,2083,2,327400,0.2958200761822291
53.5,2083,2,327500,0.2958200761822291
54.1,2084,2,327600,0.29751123903702453
54.1,2084,2,327700,0.29751123903702453
54.4,2085,2,327800,0.2979198798129193
54.2,2086,2,327900,0.29783419941471906
54.2,2086,2,328000,0.29783419941471906
54.2,2087,2,328100,0.29784820530530903
54.2,2087,2,328200,0.29784820530530903
54.2,2088,2,328300,0.2976220065887191
54.2,2088,2,328400,0.2976220065887191
53.6,2090,2,328500,0.2963481458626263
53.6,2090,2,328600,0.2963481458626263
53.5,2091,2,328700,0.29559913393125437
53.2,2092,2,328800,0.2953983388645444
52.7,2093,2,328900,0.2945283203584835
52.7,2094,2,329000,0.2944482241148901
52.7,2094,2,329100,0.2944482241148901
52.8,2095,2,329200,0.29494515605017857
52.8,2095,2,329300,0.29494515605017857
52.8,2096,2,329400,0.2949322804251421
52.8,2096,2,329500,0.2949322804251421
53.1,2097,2,329600,0.295188539930069
53.1,2097,2,329700,0.295188539930069
53.1,2098,2,329800,0.29516144297822433
53.1,2098,2,329900,0.29516144297822433
53.2,2099,2,330000,0.29558037245005847
53.2,2099,2,330100,0.29558037245005847
53.4,2100,2,330200,0.29592551613016055
53.4,2100,2,330300,0.29592551613016055
53.4,2101,2,330400,0.2959623670310808
53.4,2101,2,330500,0.2959623670310808
53.4,2102,2,330600,0.2960513767583167
53.4,2102,2,330700,0.2960513767583167
53.4,2103,2,330800,0.2961015163235002
52.9,2104,2,330900,0.294963113670003
52.9,2104,2,331000,0.294963113670003
52.9,2105,2,331100,0.29475132679899635
52.9,2105,2,331200,0.29475132679899635
53.2,2106,2,331300,0.2952757138006908
52.8,2107,2,331400,0.29459709862314065
52.8,2107,2,331500,0.29459709862314065
52.3,2109,2,331600,0.293890889285636
52.3,2109,2,331700,0.293890889285636
52.3,2110,2,331800,0.2938320620139705
51.2,2112,2,331900,0.2917116832697404
51.2,2112,2,332000,0.2917116832697404
51.0,2113,2,332100,0.29177040933618126
51.0,2113,2,332200,0.29177040933618126
51.0,2114,2,332300,0.2919970616122704
51.0,2115,2,332400,0.29167021143467886
51.0,2115,2,332500,0.29167021143467886
50.9,2116,2,332600,0.291236488172989
50.4,2117,2,332700,0.2901932293922301
50.4,2117,2,332800,0.2901932293922301
50.9,2118,2,332900,0.2919301002474049
50.9,2118,2,333000,0.2919301002474049
50.9,2119,2,333100,0.2918456421402434
50.9,2119,2,333200,0.2918456421402434
51.1,2120,2,333300,0.29228605680169334
50.7,2121,2,333400,0.29153359638123
50.3,2122,2,333500,0.29085861361007115
50.3,2122,2,333600,0.29085861361007115
49.8,2124,2,333700,0.2899543145157889
49.8,2124,2,333800,0.2899543145157889
49.8,2125,2,333900,0.2899856425811376
49.8,2125,2,334000,0.2899856425811376
49.9,2126,2,334100,0.2901562600599019
49.9,2126,2,334200,0.2901562600599019
49.9,2127,2,334300,0.2902239143154993
49.9,2127,2,334400,0.2902239143154993
50.0,2128,2,334500,0.2901867952841656
50.0,2128,2,334600,0.2901867952841656
50.4,2129,2,334700,0.2907209250046709
50.4,2129,2,334800,0.2907209250046709
50.4,2130,2,334900,0.29060001097071936
50.4,2130,2,335000,0.29060001097071936
50.4,2131,2,335100,0.2908936564490926
50.4,2131,2,335200,0.2908936564490926
50.5,2132,2,335300,0.29132270791358894
50.5,2132,2,335400,0.29132270791358894
50.8,2133,2,335500,0.29147129147174716
50.8,2133,2,335600,0.29147129147174716
50.8,2134,2,335700,0.29109719712591803
50.8,2134,2,335800,0.29109719712591803
51.1,2135,2,335900,0.2920441511133126
51.1,2135,2,336000,0.2920441511133126
51.0,2136,2,336100,0.2916529554534291
51.0,2136,2,336200,0.2916529554534291
50.9,2137,2,336300,0.29126704217813454
50.9,2137,2,336400,0.29126704217813454
50.9,2138,2,336500,0.29126955028591794
50.4,2139,2,336600,0.2902922533644718
50.4,2139,2,336700,0.2902922533644718
49.9,2141,2,336800,0.28969480841079026
49.4,2142,2,336900,0.28873299686818876
49.0,2143,2,337000,0.2880121875860143
48.9,2144,2,337100,0.28821287937586576
48.9,2144,2,337200,0.28821287937586576
49.0,2145,2,337300,0.2887398700507263
49.0,2145,2,337400,0.2887398700507263
49.1,2146,2,337500,0.28888261639590035
49.1,2146,2,337600,0.28888261639590035
49.1,2147,2,337700,0.28890838547891573
49.1,2147,2,337800,0.28890838547891573
48.7,2148,2,337900,0.287764380882053
48.7,2148,2,338000,0.287764380882053
48.6,2150,2,338100,0.2882014062828799
48.5,2151,2,338200,0.2873966969890003
48.5,2151,2,338300,0.2873966969890003
48.5,2152,2,338400,0.2873947751827878
48.5,2152,2,338500,0.2873947751827878
48.4,2153,2,338600,0.28688635425992876
48.4,2153,2,338700,0.28688635425992876
48.5,2154,2,338800,0.28705723505369807
48.5,2154,2,338900,0.28705723505369807
48.8,2155,2,339000,0.28748135178574247
48.8,2155,2,339100,0.28748135178574247
48.8,2156,2,339200,0.28749414666757817
48.8,2156,2,339300,0.28749414666757817
48.5,2157,2,339400,0.28581084785757804
48.6,2158,2,339500,0.28623119991779705
48.6,2158,2,339600,0.28623119991779705
48.5,2159,2,339700,0.2857979957098252
48.5,2159,2,339800,0.2857979957098252
48.5,2160,2,339900,0.2857180638177637
48.5,2160,2,340000,0.2857180638177637
49.1,2161,2,340100,0.2880329675182826
49.1,2162,2,340200,0.287441062265245
49.1,2162,2,340300,0.287441062265245
49.1,2163,2,340400,0.2873873094800288
49.1,2163,2,340500,0.2873873094800288
49.2,2164,2,340600,0.28780690544609905
49.1,2165,2,340700,0.28716099279908763
49.1,2165,2,340800,0.28716099279908763
49.1,2166,2,340900,0.28734656801680464
49.1,2166,2,341000,0.28734656801680464
49.7,2167,2,341100,0.28915046318227605
49.7,2167,2,341200,0.28915046318227605
49.7,2168,2,341300,0.28916456489589526
49.2,2169,2,341400,0.28806020359368056
49.2,2169,2,341500,0.28806020359368056
49.3,2171,2,341600,0.28859709050481686
49.3,2171,2,341700,0.28859709050481686
49.0,2172,2,341800,0.28819470876091796
49.0,2172,2,341900,0.28819470876091796
49.0,2173,2,342000,0.28830304147043395
49.0,2173,2,342100,0.28830304147043395
49.2,2174,2,342200,0.2894311016547112
49.2,2174,2,342300,0.2894311016547112
48.7,2176,2,342400,0.2878364687084203
48.7,2176,2,342500,0.2878364687084203
49.3,2177,2,342600,0.28921954176305376
49.3,2177,2,342700,0.28921954176305376
49.3,2178,2,342800,0.2891691414349375
48.9,2179,2,342900,0.28856751965591615
49.0,2180,2,343000,0.28963958817802793
49.0,2180,2,343100,0.28963958817802793
49.0,2181,2,343200,0.28948161479939327
48.7,2182,2,343300,0.2889775115227454
48.7,2182,2,343400,0.2889775115227454
48.7,2183,2,343500,0.2889999037008929
48.7,2183,2,343600,0.2889999037008929
48.8,2184,2,343700,0.2891351495093675
48.8,2184,2,343800,0.2891351495093675
48.8,2185,2,343900,0.28917543440862475
48.8,2185,2,344000,0.28917543440862475
49.3,2186,2,344100,0.28994611230865025
49.3,2186,2,344200,0.28994611230865025
48.7,2188,2,344300,0.28940829678547925
48.2,2189,2,344400,0.2876779684173572
48.2,2189,2,344500,0.2876779684173572
48.7,2190,2,344600,0.2889440422987839
48.7,2190,2,344700,0.2889440422987839
48.9,2191,2,344800,0.2897596098905403
48.9,2191,2,344900,0.2897596098905403
49.4,2192,2,345000,0.2908658026601414
49.4,2192,2,345100,0.2908658026601414
49.9,2193,2,345200,0.2916744825649353
49.0,2195,2,345300,0.28969048392590496
49.0,2195,2,345400,0.28969048392590496
48.8,2196,2,345500,0.2896161793662149
48.8,2196,2,345600,0.2896161793662149
48.9,2197,2,345700,0.29016828273708956
48.9,2197,2,345800,0.29016828273708956
48.9,2198,2,345900,0.2901894750324879
48.6,2199,2,346000,0.289497507055711
48.6,2199,2,346100,0.289497507055711
48.6,2200,2,346200,0.28951436818286636
48.6,2200,2,346300,0.28951436818286636
48.4,2201,2,346400,0.28897135159777243
48.4,2201,2,346500,0.28897135159777243
48.4,2202,2,346600,0.28889534914270354
48.1,2203,2,346700,0.28839643679924687
48.1,2204,2,346800,0.28869415573855933
48.0,2205,2,346900,0.28844958220299616
47.4,2206,2,347000,0.2867322877935401
47.4,2206,2,347100,0.2867322877935401
47.8,2207,2,347200,0.2874128112880332
47.8,2207,2,347300,0.2874128112880332
47.6,2208,2,347400,0.2864741383814124
47.6,2208,2,347500,0.2864741383814124
48.1,2209,2,347600,0.2871210301701159
48.1,2209,2,347700,0.2871210301701159
48.1,2210,2,347800,0.2871635692018667
48.1,2210,2,347900,0.2871635692018667
48.6,2211,2,348000,0.2877057505084031
48.6,2211,2,348100,0.2877057505084031
49.1,2212,2,348200,0.2887665253951562
49.3,2213,2,348300,0.2889056124436785
48.8,2214,2,348400,0.2878039308511747
48.8,2214,2,348500,0.2878039308511747
48.9,2215,2,348600,0.2880817472634291
48.9,2215,2,348700,0.2880817472634291
48.9,2216,2,348800,0.2879496458699005
48.9,2216,2,348900,0.2879496458699005
49.4,2217,2,349000,0.28903287987880566
49.1,2218,2,349100,0.28847939143437423
49.1,2218,2,349200,0.28847939143437423
49.2,2219,2,349300,0.2890036099838909
49.2,2219,2,349400,0.2890036099838909
49.2,2220,2,349500,0.2890635703028208
49.2,2220,2,349600,0.2890635703028208
49.5,2221,2,349700,0.2891733625951396
49.5,2221,2,349800,0.2891733625951396
49.9,2222,2,349900,0.28981749808790574
49.9,2222,2,350000,0.28981749808790574
49.9,2223,2,350100,0.28981074921262845
49.9,2223,2,350200,0.28981074921262845
50.4,2224,2,350300,0.290721218998162
50.4,2224,2,350400,0.290721218998162
50.4,2225,2,350500,0.29070258436675644
49.8,2226,2,350600,0.2894644028140731
49.8,2226,2,350700,0.2894644028140731
49.8,2227,2,350800,0.2895126034005901
49.8,2227,2,350900,0.2895126034005901
49.9,2228,2,351000,0.28970949301744775
49.9,2228,2,351100,0.28970949301744775
49.9,2229,2,351200,0.28996996470310243
49.9,2229,2,351300,0.28996996470310243
49.4,2231,2,351400,0.28912518025800793
49.4,2231,2,351500,0.28912518025800793
49.4,2232,2,351600,0.289121397269815
49.4,2232,2,351700,0.289121397269815
49.5,2233,2,351800,0.28957948312607706
49.5,2233,2,351900,0.28957948312607706
49.7,2234,2,352000,0.29028109715288336
49.7,2234,2,352100,0.29028109715288336
49.8,2235,2,352200,0.29067231686975675
49.5,2236,2,352300,0.29049845423276593
48.5,2238,2,352400,0.2885564066078736
48.5,2238,2,352500,0.2885564066078736
49.0,2239,2,352600,0.28954973856353333
48.5,2240,2,352700,0.2881443180666665
48.5,2240,2,352800,0.2881443180666665
48.9,2241,2,352900,0.2886243504313635
48.9,2241,2,353000,0.2886243504313635
49.4,2242,2,353100,0.28958060682011816
49.4,2242,2,353200,0.28958060682011816
49.8,2243,2,353300,0.29024961423245094
49.8,2243,2,353400,0.29024961423245094
49.4,2245,2,353500,0.28924120677280796
49.4,2245,2,353600,0.28924120677280796
49.1,2246,2,353700,0.2886775260693082
48.9,2247,2,353800,0.28821605575292947
48.9,2247,2,353900,0.28821605575292947
49.3,2248,2,354000,0.2892753171094838
49.3,2248,2,354100,0.2892753171094838
49.2,2249,2,354200,0.2890640535582357
49.4,2250,2,354300,0.2893065276772885
49.4,2250,2,354400,0.2893065276772885
50.1,2251,2,354500,0.29130189222578656
50.1,2251,2,354600,0.29130189222578656
50.1,2252,2,354700,0.29126782498486026
50.1,2252,2,354800,0.29126782498486026
50.2,2253,2,354900,0.29191989834162974
49.9,2254,2,355000,0.2917171960239906
49.9,2254,2,355100,0.2917171960239906
49.8,2255,2,355200,0.29175714145744025
49.8,2255,2,355300,0.29175714145744025
49.8,2256,2,355400,0.2917227629986528
49.8,2256,2,355500,0.2917227629986528
50.2,2257,2,355600,0.2933866425989923
50.2,2257,2,355700,0.2933866425989923
50.5,2258,2,355800,0.29385145221714526
50.5,2258,2,355900,0.29385145221714526
50.4,2259,2,356000,0.2934762103397838
50.4,2259,2,356100,0.2934762103397838
50.3,2260,2,356200,0.2931481204767664
50.3,2260,2,356300,0.2931481204767664
50.1,2261,2,356400,0.29297121713446084
50.1,2261,2,356500,0.29297121713446084
50.7,2262,2,356600,0.2942611632460918
50.7,2262,2,356700,0.2942611632460918
50.6,2263,2,356800,0.29395095724585735
50.6,2263,2,356900,0.29395095724585735
50.6,2264,2,357000,0.2939544964308171
50.6,2264,2,357100,0.2939544964308171
50.8,2265,2,357200,0.294594802904685
50.8,2265,2,357300,0.294594802904685
50.8,2266,2,357400,0.29460214383698025
50.3,2267,2,357500,0.29372042561568207
50.3,2267,2,357600,0.29372042561568207
50.1,2268,2,357700,0.29269791240129084
50.6,2269,2,357800,0.29352978816912284
50.6,2269,2,357900,0.29352978816912284
50.4,2270,2,358000,0.2929665283747299
50.4,2270,2,358100,0.2929665283747299
50.9,2271,2,358200,0.29403503407147535
50.7,2272,2,358300,0.2935530640215278
50.7,2272,2,358400,0.2935530640215278
50.4,2274,2,358500,0.29287474358560084
50.4,2274,2,358600,0.29287474358560084
50.0,2275,2,358700,0.29181870794567066
50.0,2275,2,358800,0.29181870794567066
50.5,2276,2,358900,0.2935157579541747
50.3,2277,2,359000,0.2929970023594026
50.3,2277,2,359100,0.2929970023594026
50.2,2278,2,359200,0.2927917004635718
50.2,2278,2,359300,0.2927917004635718
50.7,2279,2,359400,0.2937684449074169
50.7,2279,2,359500,0.2937684449074169
50.4,2281,2,359600,0.292290650713644
50.4,2281,2,359700,0.292290650713644
50.7,2282,2,359800,0.2927625142397153
50.7,2282,2,359900,0.2927625142397153
50.7,2283,2,360000,0.29279275740986743
50.1,2284,2,360100,0.2915050927102058
50.1,2284,2,360200,0.2915050927102058
50.1,2285,2,360300,0.29143916056687635
50.1,2285,2,360400,0.29143916056687635
50.0,2286,2,360500,0.29067612231359924
50.0,2286,2,360600,0.29067612231359924
49.8,2287,2,360700,0.2891584126421723
49.8,2287,2,360800,0.2891584126421723
50.1,2288,2,360900,0.2888475440881265
50.1,2288,2,361000,0.2888475440881265
50.6,2289,2,361100,0.2906219406896874
50.6,2289,2,361200,0.2906219406896874
50.1,2291,2,361300,0.28918298200264236
49.6,2292,2,361400,0.28839154679208584
49.6,2292,2,361500,0.28839154679208584
49.6,2293,2,361600,0.2884004778604932
49.6,2293,2,361700,0.2884004778604932
50.0,2294,2,361800,0.2890019602419029
50.3,2295,2,361900,0.28996346924366134
50.3,2295,2,362000,0.28996346924366134
50.5,2296,2,362100,0.29049214055001965
50.5,2296,2,362200,0.29049214055001965
50.2,2297,2,362300,0.28992624317610394
50.2,2297,2,362400,0.28992624317610394
50.2,2298,2,362500,0.2898488494330715
50.2,2298,2,362600,0.2898488494330715
50.1,2300,2,362700,0.2900137669773714
50.1,2300,2,362800,0.2900137669773714
50.3,2301,2,362900,0.29057339782285413
49.7,2302,2,363000,0.2891246443368348
49.7,2302,2,363100,0.2891246443368348
50.0,2303,2,363200,0.2895714231765013
50.0,2303,2,363300,0.2895714231765013
50.1,2305,2,363400,0.2894695609191734
49.7,2307,2,363500,0.28853026108341545
49.3,2308,2,363600,0.28789933356137515
49.3,2308,2,363700,0.28789933356137515
49.3,2309,2,363800,0.2878318304960093
49.3,2309,2,363900,0.2878318304960093
49.3,2310,2,364000,0.28792085608182794
49.3,2310,2,364100,0.28792085608182794
49.4,2311,2,364200,0.288435703759081
49.1,2312,2,364300,0.28813720768372947
49.1,2312,2,364400,0.28813720768372947
49.3,2313,2,364500,0.28850549930865393
49.3,2313,2,364600,0.28850549930865393
49.8,2314,2,364700,0.2898697396945779
49.8,2314,2,364800,0.2898697396945779
49.9,2315,2,364900,0.29028044651927554
49.9,2315,2,365000,0.29028044651927554
50.0,2316,2,365100,0.29086051112789635
50.0,2316,2,365200,0.29086051112789635
50.0,2317,2,365300,0.2909045610509984
50.2,2318,2,365400,0.2912116169476306
50.2,2318,2,365500,0.2912116169476306
50.1,2319,2,365600,0.2907628541926319
49.7,2320,2,365700,0.2897893840829407
49.7,2320,2,365800,0.2897893840829407
49.7,2321,2,365900,0.28986802752957935
49.7,2321,2,366000,0.28986802752957935
49.6,2322,2,366100,0.2893415046672178
49.6,2322,2,366200,0.2893415046672178
49.6,2323,2,366300,0.28916871539766
49.6,2323,2,366400,0.28916871539766
49.5,2324,2,366500,0.2888872726373891
49.5,2324,2,366600,0.2888872726373891
49.5,2325,2,366700,0.2888285239857489
49.7,2326,2,366800,0.28917694943692873
49.2,2327,2,366900,0.2882678931733372
49.2,2327,2,367000,0.2882678931733372
49.2,2328,2,367100,0.28817911697854454
48.6,2329,2,367200,0.2866322484462371
48.6,2329,2,367300,0.2866322484462371
48.6,2330,2,367400,0.28663174599275953
48.6,2330,2,367500,0.28663174599275953
49.1,2331,2,367600,0.28748758516860595
48.8,2332,2,367700,0.28709525068142794
48.3,2333,2,367800,0.2853816754500264
48.0,2334,2,367900,0.28486156416180114
48.0,2334,2,368000,0.28486156416180114
47.9,2335,2,368100,0.2848199565921414
47.9,2335,2,368200,0.2848199565921414
48.3,2336,2,368300,0.28506397744692363
48.7,2337,2,368400,0.286086976857386
48.7,2337,2,368500,0.286086976857386
49.2,2338,2,368600,0.2870397904911364
49.2,2338,2,368700,0.2870397904911364
49.2,2339,2,368800,0.28700225210455643
49.2,2339,2,368900,0.28700225210455643
49.7,2340,2,369000,0.2884252805064243
49.7,2340,2,369100,0.2884252805064243
49.6,2341,2,369200,0.28811561646298645
49.6,2341,2,369300,0.28811561646298645
49.5,2342,2,369400,0.2877560354655498
49.5,2342,2,369500,0.2877560354655498
