total timesteps,time_elapsed,eplenmean,n_updates,fps,ep_rewmean,current_lr,mean 100 episode reward per step,mean 100 episode reward,episodes,policy_loss,entropy,qf2_loss,qf1_loss,ent_coef_loss,value_loss,ent_coef
451900,11196,234.5,451800,40,-386.49291478999993,0.0003,-2.8084563796944786,-386.5,1993,182.38058,1.1478932,1651.4677,315.156,0.605376,26.267416,0.08809704
452000,11198,234.5,451900,40,-386.49291478999993,0.0003,-2.8084563796944786,-386.5,1993,188.81909,0.9638428,803.4994,679.67456,1.4195838,144.1619,0.087636255
452100,11200,234.5,452000,40,-386.49291478999993,0.0003,-2.8084563796944786,-386.5,1993,171.51233,1.3054652,17.465553,7.611857,1.1122671,20.237457,0.08784075
452200,11203,234.5,452100,40,-385.76801808,0.0003,-2.806040057329323,-385.8,1994,175.00932,1.1955197,15.033039,13.776145,-1.326719,11.695402,0.08724861
452300,11205,234.5,452200,40,-385.76801808,0.0003,-2.806040057329323,-385.8,1994,173.18063,1.2258807,26.166544,23.82161,-0.40799803,8.517086,0.086733565
452400,11208,234.5,452300,40,-385.76801808,0.0003,-2.806040057329323,-385.8,1994,174.7243,1.2618306,49.326534,51.758682,-1.3857636,6.871031,0.086229436
452500,11211,234.5,452400,40,-385.6194313100001,0.0003,-2.8055447680900363,-385.6,1995,177.24048,1.3621042,26.749432,77.10388,-0.50493157,14.067068,0.08608291
452600,11213,234.5,452500,40,-385.6194313100001,0.0003,-2.8055447680900363,-385.6,1995,189.60992,1.1867827,9.724262,20.308994,-0.29206735,10.9915695,0.086087264
452700,11216,234.5,452600,40,-385.6194313100001,0.0003,-2.8055447680900363,-385.6,1995,179.99599,1.3643653,39.517033,16.782524,-1.2691293,8.016441,0.08593568
452800,11218,236.06,452700,40,-380.43893907000006,0.0003,-2.7652887750899904,-380.4,1996,171.98114,1.4583418,20.552757,44.82611,0.38521558,5.354074,0.08631628
452900,11220,236.06,452800,40,-380.43893907000006,0.0003,-2.7652887750899904,-380.4,1996,174.11214,1.285521,75.95357,53.698696,-1.6558944,16.003582,0.08545322
453000,11223,236.06,452900,40,-380.43893907000006,0.0003,-2.7652887750899904,-380.4,1996,173.78018,1.2455126,13.551899,10.64105,-0.012784451,10.795943,0.08492899
453100,11225,237.73,453000,40,-374.59777433000005,0.0003,-2.7187884486014013,-374.6,1997,176.37543,1.1294651,62.29468,48.884663,0.43741143,13.255888,0.084743656
453200,11228,237.73,453100,40,-374.59777433000005,0.0003,-2.7187884486014013,-374.6,1997,175.56012,1.1012864,243.01518,257.51587,-1.0949416,11.729153,0.084727734
453300,11230,237.73,453200,40,-374.59777433000005,0.0003,-2.7187884486014013,-374.6,1997,185.69461,1.1289504,43.089256,25.903086,-0.5179404,23.321455,0.084260955
453400,11233,237.73,453300,40,-373.40610445000004,0.0003,-2.714816215636518,-373.4,1998,176.99982,1.3746748,45.895794,25.531748,0.41043273,71.18903,0.08427434
453500,11235,237.73,453400,40,-373.40610445000004,0.0003,-2.714816215636518,-373.4,1998,170.9491,1.2365042,11.809656,22.476017,-0.19540823,12.0098715,0.08325842
453600,11238,237.73,453500,40,-373.40610445000004,0.0003,-2.714816215636518,-373.4,1998,181.68524,1.230011,503.5749,292.79828,-0.16709508,16.43719,0.083650656
453700,11240,238.81,453600,40,-367.72180123,0.0003,-2.683627392686297,-367.7,1999,169.54916,1.2517967,28.952106,21.753239,-1.2719059,9.159562,0.08384745
453800,11243,238.81,453700,40,-367.72180123,0.0003,-2.683627392686297,-367.7,1999,169.81433,1.218255,23.677889,26.091309,0.04520306,8.996195,0.08374107
453900,11245,238.81,453800,40,-367.72180123,0.0003,-2.683627392686297,-367.7,1999,177.3243,1.122459,10.261078,27.668438,1.8249974,25.553944,0.08406932
454000,11248,238.81,453900,40,-368.18827883,0.0003,-2.6851823179971577,-368.2,2000,175.34172,1.2639914,50.356995,38.013054,-0.4752702,18.377048,0.08374732
454100,11250,236.56,454000,40,-373.83185594,0.0003,-2.770603698030004,-373.8,2001,173.01717,1.22821,31.315346,8.399044,-2.09708,62.456055,0.083478816
454200,11253,236.56,454100,40,-373.83185594,0.0003,-2.770603698030004,-373.8,2001,181.52238,1.2664492,1304.8718,64.80509,-0.8640115,68.667854,0.083291814
454300,11255,237.39,454200,40,-374.23234691000005,0.0003,-2.7509436360909607,-374.2,2002,175.86623,1.2191797,6.52606,42.582253,-0.497332,15.648313,0.08251385
454400,11258,237.39,454300,40,-374.23234691000005,0.0003,-2.7509436360909607,-374.2,2002,167.1967,1.3637372,29.589745,18.909529,-0.8720997,9.219509,0.08230466
454500,11260,237.39,454400,40,-374.23234691000005,0.0003,-2.7509436360909607,-374.2,2002,177.53487,1.2190964,12.14723,17.803085,-0.59980065,12.8969,0.08216908
454600,11263,239.0,454500,40,-368.63630523,0.0003,-2.707235378199777,-368.6,2003,174.14093,1.0174353,306.6405,282.71024,1.3626548,5.9332056,0.08119883
454700,11265,238.32,454600,40,-368.4185161700001,0.0003,-2.846113060327596,-368.4,2004,197.11859,1.1000814,21.450111,23.809032,0.967841,26.498774,0.08062127
454800,11268,238.32,454700,40,-368.4185161700001,0.0003,-2.846113060327596,-368.4,2004,179.73947,1.146034,256.6947,271.0921,-0.6440853,62.913895,0.079938374
454900,11270,238.32,454800,40,-368.4185161700001,0.0003,-2.846113060327596,-368.4,2004,170.77536,1.2542744,8.850628,19.335766,-1.6128645,5.9154596,0.079664625
455000,11273,239.37,454900,40,-363.19348904000003,0.0003,-2.8833796937957277,-363.2,2006,174.45322,1.0314623,33.763786,32.408123,0.699109,15.509971,0.079546705
455100,11275,236.16,455000,40,-368.97370897,0.0003,-3.1656558692090773,-369.0,2008,170.58261,1.2662294,53.513462,42.3456,-0.041379914,15.412365,0.07992667
455200,11278,236.16,455100,40,-368.97370897,0.0003,-3.1656558692090773,-369.0,2008,171.52107,1.2180876,17.310047,17.857294,-0.60245705,14.542007,0.080321744
455300,11280,236.16,455200,40,-368.97370897,0.0003,-3.1656558692090773,-369.0,2008,169.05847,1.4708238,13.129747,22.26209,-1.10778,4.652479,0.08080335
455400,11283,236.94,455300,40,-357.32534624,0.0003,-3.111921957393187,-357.3,2009,175.35843,1.0657364,1225.761,1233.5671,1.4303963,98.73336,0.08070935
455500,11285,236.94,455400,40,-357.32534624,0.0003,-3.111921957393187,-357.3,2009,172.28595,1.4563348,29.974598,92.11111,-0.58840555,36.594315,0.08036879
455600,11287,236.94,455500,40,-357.32534624,0.0003,-3.111921957393187,-357.3,2009,168.7092,1.1620991,107.94212,115.56425,0.3637962,111.71737,0.08024859
455700,11290,236.94,455600,40,-357.87989990999995,0.0003,-3.1137704696247455,-357.9,2010,172.48857,1.274221,23.29655,21.76695,0.6878518,4.126109,0.08015756
455800,11292,236.94,455700,40,-357.87989990999995,0.0003,-3.1137704696247455,-357.9,2010,170.99509,1.1356261,8.997163,14.149439,-0.7372097,16.886248,0.08007159
455900,11295,236.94,455800,40,-357.87989990999995,0.0003,-3.1137704696247455,-357.9,2010,181.43057,1.159235,53.764275,98.139206,1.1277639,75.78788,0.0808174
456000,11298,238.79,455900,40,-353.79891822999997,0.0003,-3.0664907991484256,-353.8,2011,187.07623,1.1201037,25.18925,12.706659,0.0034099817,27.424042,0.080747984
456100,11300,238.79,456000,40,-353.79891822999997,0.0003,-3.0664907991484256,-353.8,2011,179.33478,1.3042037,453.3009,479.5736,1.0271729,63.964943,0.0805853
456200,11302,238.79,456100,40,-353.79891822999997,0.0003,-3.0664907991484256,-353.8,2011,173.86266,1.1400269,376.25525,373.21274,-0.8965415,23.088282,0.080481865
456300,11305,238.79,456200,40,-353.86629890999995,0.0003,-3.0667154014217806,-353.9,2012,174.8489,1.4287403,35.93016,32.72057,-0.6810285,26.790895,0.080608375
456400,11307,238.79,456300,40,-353.86629890999995,0.0003,-3.0667154014217806,-353.9,2012,189.24371,1.4019692,84.16402,93.81062,0.7483182,20.604992,0.080658995
456500,11310,238.79,456400,40,-353.86629890999995,0.0003,-3.0667154014217806,-353.9,2012,173.94937,1.3044692,21.80689,15.363342,0.4929365,7.007943,0.080215685
456600,11312,241.44,456500,40,-348.4633559900001,0.0003,-2.8941812655018824,-348.5,2013,173.9629,1.375773,315.55267,133.0789,-0.25981122,20.6796,0.07987689
456700,11315,241.44,456600,40,-348.4633559900001,0.0003,-2.8941812655018824,-348.5,2013,176.72742,1.2769687,111.9864,126.320564,0.8851264,24.839962,0.079612866
456800,11317,241.44,456700,40,-348.4633559900001,0.0003,-2.8941812655018824,-348.5,2013,173.7864,1.063885,154.60063,167.16231,0.9419108,22.77023,0.079534605
456900,11320,241.44,456800,40,-348.43231577000006,0.0003,-2.8940777981057324,-348.4,2014,192.71445,0.88554406,31.071003,31.42053,1.3185904,38.065514,0.079989865
457000,11322,241.44,456900,40,-348.43231577000006,0.0003,-2.8940777981057324,-348.4,2014,173.72595,1.3931284,17.66843,21.564785,-0.44690776,9.976719,0.08040553
457100,11325,241.44,457000,40,-348.43231577000006,0.0003,-2.8940777981057324,-348.4,2014,171.24962,1.2494333,13.839072,16.273779,-0.07177907,10.153919,0.079655625
457200,11327,241.44,457100,40,-350.15014295000003,0.0003,-2.899803888714518,-350.2,2015,181.3557,1.0030034,37.883366,14.894847,1.5953716,16.942764,0.079508156
457300,11329,239.19,457200,40,-355.41475076999996,0.0003,-2.979109108383413,-355.4,2016,171.73788,1.2245665,14.96067,15.546898,-1.0093529,8.738439,0.08020639
457400,11332,239.19,457300,40,-355.41475076999996,0.0003,-2.979109108383413,-355.4,2016,174.50572,1.2921939,741.31665,907.02716,-0.8292488,15.484306,0.08050123
457500,11334,239.19,457400,40,-355.41475076999996,0.0003,-2.979109108383413,-355.4,2016,169.4817,1.2359314,21.872515,13.628419,-0.70333326,3.7046392,0.08024327
457600,11337,238.87,457500,40,-362.8121038,0.0003,-3.0071586494111657,-362.8,2017,167.68307,1.3796269,12.207388,16.601252,-1.2011232,7.37352,0.0800509
457700,11339,238.87,457600,40,-362.8121038,0.0003,-3.0071586494111657,-362.8,2017,183.60216,1.0572107,109.02753,81.58525,0.4399177,14.97489,0.079811394
457800,11342,238.87,457700,40,-362.8121038,0.0003,-3.0071586494111657,-362.8,2017,171.80125,1.4514099,15.967877,14.51427,0.09803736,6.6003666,0.07924352
457900,11344,238.87,457800,40,-362.0399050099999,0.0003,-3.0045846534448266,-362.0,2018,170.46338,1.1601236,64.500656,97.12927,-1.4098713,13.641399,0.07818418
458000,11347,238.87,457900,40,-362.0399050099999,0.0003,-3.0045846534448266,-362.0,2018,174.1844,1.2526319,24.114233,23.481945,0.11260536,15.606504,0.07731167
458100,11349,238.87,458000,40,-362.0399050099999,0.0003,-3.0045846534448266,-362.0,2018,185.00192,1.2112705,19.88786,22.068008,1.1193057,6.423085,0.07715378
458200,11352,241.04,458100,40,-357.00875281000003,0.0003,-2.93241696984508,-357.0,2019,172.6073,1.2013539,25.42446,22.048176,-0.042739764,6.1726656,0.07711889
458300,11354,241.04,458200,40,-357.00875281000003,0.0003,-2.93241696984508,-357.0,2019,169.82462,1.5483854,16.245235,13.862793,-0.905269,6.1184154,0.076741606
458400,11357,241.04,458300,40,-357.00875281000003,0.0003,-2.93241696984508,-357.0,2019,179.06705,1.2670474,24.95564,45.72407,0.4783624,20.850183,0.07577985
458500,11359,241.62,458400,40,-351.28700395,0.0003,-2.90804083480752,-351.3,2020,169.3739,1.1708502,51.28559,15.552407,0.66873425,18.541714,0.0753236
458600,11362,241.62,458500,40,-351.28700395,0.0003,-2.90804083480752,-351.3,2020,179.84457,1.0343999,29.562267,36.300728,0.37516972,47.32411,0.07520428
458700,11364,241.12,458600,40,-357.45948296,0.0003,-2.933316623824403,-357.5,2021,173.3449,1.1330537,1494.3934,1190.6278,-0.44332805,28.315552,0.07521176
458800,11366,241.12,458700,40,-357.45948296,0.0003,-2.933316623824403,-357.5,2021,173.97821,1.2363833,24.357485,16.472012,0.6998479,11.465094,0.07506945
458900,11369,241.12,458800,40,-357.45948296,0.0003,-2.933316623824403,-357.5,2021,168.4124,1.1493355,299.96753,33.444904,-1.697691,4.801173,0.074916646
459000,11371,241.12,458900,40,-356.8818349900001,0.0003,-2.9313911305547413,-356.9,2022,170.24377,1.1416582,132.97034,661.1701,-0.63619715,30.897032,0.07457838
459100,11374,241.12,459000,40,-356.8818349900001,0.0003,-2.9313911305547413,-356.9,2022,167.18335,1.2314394,12.135427,7.881096,-0.5167309,8.369221,0.074601896
459200,11376,241.12,459100,40,-356.8818349900001,0.0003,-2.9313911305547413,-356.9,2022,176.41634,1.2217145,24.156982,45.406372,1.1944132,14.403275,0.07468418
459300,11379,242.34,459200,40,-350.7267422000001,0.0003,-2.8946240003479717,-350.7,2023,168.83002,1.2769638,30.712257,50.88581,-1.445181,30.898293,0.07513084
459400,11381,242.34,459300,40,-350.7267422000001,0.0003,-2.8946240003479717,-350.7,2023,172.3204,0.9738276,71.90807,144.71014,-0.23563334,17.881863,0.074486546
459500,11384,242.34,459400,40,-350.7267422000001,0.0003,-2.8946240003479717,-350.7,2023,168.2391,1.2296097,12.464812,16.728146,-0.6370025,22.628412,0.07436018
459600,11386,243.4,459500,40,-345.13211939999997,0.0003,-2.864090033149606,-345.1,2024,167.89438,1.4511185,768.8337,1335.2653,-1.1921768,24.542358,0.07394101
459700,11389,243.4,459600,40,-345.13211939999997,0.0003,-2.864090033149606,-345.1,2024,174.63435,1.3439639,19.991928,26.365883,0.29505578,25.078735,0.07353676
459800,11391,243.4,459700,40,-345.13211939999997,0.0003,-2.864090033149606,-345.1,2024,168.73128,1.1228606,382.1715,413.26367,0.8424798,20.753645,0.073439255
459900,11394,243.4,459800,40,-344.94324531,0.0003,-2.8634604528344045,-344.9,2025,160.82056,1.2785916,14.455672,11.562833,0.19445765,12.610472,0.07270374
460000,11396,241.06,459900,40,-350.19227333,0.0003,-2.9546521192228026,-350.2,2026,175.57996,1.0989883,222.85843,222.25879,1.456924,23.734512,0.07240743
460100,11399,241.06,460000,40,-350.19227333,0.0003,-2.9546521192228026,-350.2,2026,177.18082,1.2943143,331.39172,309.81967,0.47094166,16.621563,0.07231927
460200,11401,241.06,460100,40,-350.19227333,0.0003,-2.9546521192228026,-350.2,2026,174.40869,1.3323178,62.19425,40.124016,-0.10212308,7.9279737,0.07173814
460300,11404,241.06,460200,40,-349.88427475,0.0003,-2.953625457302752,-349.9,2027,166.01639,1.4178166,23.227583,14.684212,-0.5580015,7.7244315,0.071533136
460400,11406,241.06,460300,40,-349.88427475,0.0003,-2.953625457302752,-349.9,2027,168.36743,1.1412328,12.282796,28.835663,-0.44172543,8.769745,0.07074375
460500,11408,241.06,460400,40,-349.88427475,0.0003,-2.953625457302752,-349.9,2027,172.31906,1.3460433,33.605324,88.90963,-1.2212336,17.382507,0.07059261
460600,11411,240.93,460500,40,-344.57902373,0.0003,-3.073986910615615,-344.6,2029,162.66537,1.4823871,19.496645,10.335297,-2.3478851,4.3667574,0.070697576
460700,11413,238.79,460600,40,-349.60456339000007,0.0003,-3.1432784591319627,-349.6,2030,171.92427,1.1307805,42.324818,45.43909,0.57159436,18.298847,0.07085873
460800,11416,238.79,460700,40,-349.60456339000007,0.0003,-3.1432784591319627,-349.6,2030,175.24207,0.97932863,25.351025,54.821205,0.6335064,7.7565355,0.07116792
460900,11418,238.79,460800,40,-349.60456339000007,0.0003,-3.1432784591319627,-349.6,2030,175.59744,0.94430125,27.371717,17.94825,-0.82837635,22.505775,0.07109312
461000,11421,238.79,460900,40,-349.3880497800001,0.0003,-3.1425567470803824,-349.4,2031,170.72498,0.96952057,19.326206,19.716293,1.0859958,18.003094,0.0718425
461100,11423,238.79,461000,40,-349.3880497800001,0.0003,-3.1425567470803824,-349.4,2031,169.168,1.3180068,12.129356,15.733507,-2.4939356,5.9546766,0.07208839
461200,11426,238.79,461100,40,-349.3880497800001,0.0003,-3.1425567470803824,-349.4,2031,177.81824,1.2291095,51.720783,42.553043,1.5571814,15.933763,0.07171811
461300,11428,236.26,461200,40,-354.60951694999994,0.0003,-3.2831213005081734,-354.6,2033,169.30774,1.0210878,61.243263,78.8518,0.8968258,36.175922,0.07104732
461400,11431,236.26,461300,40,-354.60951694999994,0.0003,-3.2831213005081734,-354.6,2033,164.3566,1.2819328,21.810726,11.351279,-0.15761735,18.872705,0.07082774
461500,11434,236.26,461400,40,-354.60951694999994,0.0003,-3.2831213005081734,-354.6,2033,160.58698,1.2157815,69.4838,51.993793,-0.66165054,5.7892723,0.07088288
461600,11436,238.23,461500,40,-349.19102136000004,0.0003,-3.224345420603652,-349.2,2034,172.40019,1.0347712,140.36264,199.36418,-1.0467027,64.80925,0.070496626
461700,11439,238.23,461600,40,-349.19102136000004,0.0003,-3.224345420603652,-349.2,2034,175.77957,0.89289653,19.337187,20.622158,1.4726645,54.568405,0.070470564
461800,11441,238.23,461700,40,-349.19102136000004,0.0003,-3.224345420603652,-349.2,2034,165.90692,1.131413,45.066406,71.638275,-0.08785665,135.04657,0.06962359
461900,11443,239.38,461800,40,-343.5403180799999,0.0003,-3.191819661022088,-343.5,2035,168.78394,1.0741649,9.254391,54.716366,-0.5328628,16.162636,0.06949347
462000,11446,239.38,461900,40,-343.5403180799999,0.0003,-3.191819661022088,-343.5,2035,167.96858,1.0320215,113.60891,55.184647,0.13525653,31.014496,0.06974746
462100,11448,239.38,462000,40,-343.5403180799999,0.0003,-3.191819661022088,-343.5,2035,166.36076,1.0482612,113.13858,51.67686,-0.0821234,100.8397,0.06975493
462200,11451,239.38,462100,40,-343.53914961999993,0.0003,-3.1918157661841415,-343.5,2036,169.11273,1.1627891,33.715126,50.81771,0.4899897,20.846806,0.06957318
462300,11453,239.38,462200,40,-343.53914961999993,0.0003,-3.1918157661841415,-343.5,2036,175.43744,1.3632561,356.88922,348.89883,-0.014859319,31.684322,0.06922046
462400,11456,239.38,462300,40,-343.53914961999993,0.0003,-3.1918157661841415,-343.5,2036,161.42932,1.0580095,42.85604,84.41165,-0.19850034,9.522377,0.069096595
462500,11458,239.5,462400,40,-339.12743587,0.0003,-3.176154680047956,-339.1,2037,165.12935,1.2919962,13.618849,16.402943,-1.3474648,22.150478,0.0688231
462600,11461,239.5,462500,40,-339.12743587,0.0003,-3.176154680047956,-339.1,2037,176.91864,1.12797,61.33684,87.734085,0.7531788,21.526585,0.06822074
462700,11463,239.5,462600,40,-339.12743587,0.0003,-3.176154680047956,-339.1,2037,168.33582,1.2663568,187.08028,200.79019,-1.6359522,29.35566,0.06776991
462800,11466,239.62,462700,40,-335.5649943399999,0.0003,-3.163342541141711,-335.6,2038,167.62378,1.3922547,57.935787,111.59859,0.028521746,24.944916,0.06763693
462900,11468,239.62,462800,40,-335.5649943399999,0.0003,-3.163342541141711,-335.6,2038,172.85464,1.0579869,439.65775,550.6838,-0.12054539,22.291117,0.06695916
463000,11471,239.62,462900,40,-335.5649943399999,0.0003,-3.163342541141711,-335.6,2038,163.52982,1.232257,206.91318,183.71188,-1.3628979,23.196934,0.066608354
463100,11473,239.62,463000,40,-338.7066565099999,0.0003,-3.173814748310698,-338.7,2039,166.39136,1.0762439,53.23883,81.15803,-0.6980787,16.73865,0.066213846
463200,11476,239.62,463100,40,-338.7066565099999,0.0003,-3.173814748310698,-338.7,2039,164.7019,0.9973651,24.756584,19.740421,-0.78870934,22.567299,0.06564594
463300,11478,239.62,463200,40,-338.7066565099999,0.0003,-3.173814748310698,-338.7,2039,165.34349,1.0814238,13.658073,25.416374,2.3870783,16.907171,0.06519647
463400,11481,240.98,463300,40,-333.059473,0.0003,-3.136697803779758,-333.1,2040,166.25891,1.3326304,54.816536,66.63179,0.13987997,31.863243,0.065299585
463500,11483,240.98,463400,40,-333.059473,0.0003,-3.136697803779758,-333.1,2040,164.08511,1.0178455,9.663195,12.461872,-0.7412533,7.5912867,0.06494718
463600,11486,240.98,463500,40,-333.059473,0.0003,-3.136697803779758,-333.1,2040,162.96385,1.0252192,25.938175,34.29224,0.97703797,6.6262026,0.06494494
463700,11488,240.98,463600,40,-333.99901924,0.0003,-3.1398296245789203,-334.0,2041,161.51498,1.022205,28.243404,23.20451,-0.38306928,36.75315,0.06529904
463800,11491,240.98,463700,40,-333.99901924,0.0003,-3.1398296245789203,-334.0,2041,173.36877,1.0182151,60.83648,52.89218,1.3417894,33.045395,0.0653098
463900,11493,240.98,463800,40,-333.99901924,0.0003,-3.1398296245789203,-334.0,2041,163.16177,0.9976913,13.048497,22.668076,1.4733145,8.373407,0.06565613
464000,11496,240.98,463900,40,-334.54951545999995,0.0003,-3.1416646119774057,-334.5,2042,168.09537,1.1147252,24.820805,32.463615,-0.47781235,14.952899,0.06571735
464100,11498,240.98,464000,40,-334.54951545999995,0.0003,-3.1416646119774057,-334.5,2042,167.14978,1.0810732,90.080444,90.62732,-1.7210782,23.18415,0.06606089
