episodes,mean 100 episode reward per step,% time spent exploring,steps,mean 100 episode reward
2947,-7.788547030971245,2,447500,-524.6
2947,-7.788547030971245,2,447600,-524.6
2947,-7.788547030971245,2,447700,-524.6
2948,-7.7578852006797625,2,447800,-518.8
2949,-7.746862759169834,2,447900,-518.9
2949,-7.746862759169834,2,448000,-518.9
2950,-7.795555248944091,2,448100,-524.8
2951,-7.8035597392886125,2,448200,-524.7
2951,-7.8035597392886125,2,448300,-524.7
2951,-7.8035597392886125,2,448400,-524.7
2953,-7.942147885314907,2,448500,-524.7
2953,-7.942147885314907,2,448600,-524.7
2953,-7.942147885314907,2,448700,-524.7
2954,-7.895944562367517,2,448800,-518.7
2955,-7.945552701505716,2,448900,-518.6
2955,-7.945552701505716,2,449000,-518.6
2956,-7.924098760455743,2,449100,-518.6
2956,-7.924098760455743,2,449200,-518.6
2957,-7.893135203960569,2,449300,-518.9
2958,-7.916038644077463,2,449400,-518.9
2959,-7.928394945360687,2,449500,-518.7
2959,-7.928394945360687,2,449600,-518.7
2959,-7.928394945360687,2,449700,-518.7
2960,-7.87626946383027,2,449800,-513.0
2960,-7.87626946383027,2,449900,-513.0
2960,-7.87626946383027,2,450000,-513.0
2961,-7.8428839543461955,2,450100,-507.0
2961,-7.8428839543461955,2,450200,-507.0
2961,-7.8428839543461955,2,450300,-507.0
2962,-7.758414864320245,2,450400,-501.0
2963,-7.787601690163147,2,450500,-500.9
2963,-7.787601690163147,2,450600,-500.9
2963,-7.787601690163147,2,450700,-500.9
2964,-7.667610566433605,2,450800,-495.3
2964,-7.667610566433605,2,450900,-495.3
2965,-7.482688565588074,2,451000,-495.6
2966,-7.550065936381383,2,451100,-501.5
2966,-7.550065936381383,2,451200,-501.5
2966,-7.550065936381383,2,451300,-501.5
2967,-7.496054115730566,2,451400,-495.8
2967,-7.496054115730566,2,451500,-495.8
2967,-7.496054115730566,2,451600,-495.8
2969,-7.564098639979934,2,451700,-489.7
2969,-7.564098639979934,2,451800,-489.7
2969,-7.564098639979934,2,451900,-489.7
2970,-7.564680219931123,2,452000,-489.9
2971,-7.540729204476846,2,452100,-489.9
2971,-7.540729204476846,2,452200,-489.9
2971,-7.540729204476846,2,452300,-489.9
2972,-7.478471115271881,2,452400,-484.2
2973,-7.501955108653254,2,452500,-484.1
2973,-7.501955108653254,2,452600,-484.1
2974,-7.46754085181922,2,452700,-484.2
2974,-7.46754085181922,2,452800,-484.2
2975,-7.44551837242864,2,452900,-484.4
2976,-7.46633105934149,2,453000,-484.2
2978,-7.578292392035884,2,453100,-484.0
2978,-7.578292392035884,2,453200,-484.0
2979,-7.586344065044154,2,453300,-484.0
2980,-7.463913792501293,2,453400,-484.2
2980,-7.463913792501293,2,453500,-484.2
2980,-7.463913792501293,2,453600,-484.2
2981,-7.441013138826751,2,453700,-484.2
2982,-7.47830327343764,2,453800,-489.9
2982,-7.47830327343764,2,453900,-489.9
2983,-7.496187297058518,2,454000,-489.8
2983,-7.496187297058518,2,454100,-489.8
2983,-7.496187297058518,2,454200,-489.8
2984,-7.376674501538443,2,454300,-484.1
2984,-7.376674501538443,2,454400,-484.1
2984,-7.376674501538443,2,454500,-484.1
2985,-7.321023216550765,2,454600,-478.3
2985,-7.321023216550765,2,454700,-478.3
2986,-7.347891317315041,2,454800,-484.2
2986,-7.347891317315041,2,454900,-484.2
2987,-7.375542023229384,2,455000,-490.3
2987,-7.375542023229384,2,455100,-490.3
2988,-7.354325179685253,2,455200,-490.3
2988,-7.354325179685253,2,455300,-490.3
2989,-7.132915538436804,2,455400,-490.5
2989,-7.132915538436804,2,455500,-490.5
2990,-6.932810561156275,2,455600,-490.5
2990,-6.932810561156275,2,455700,-490.5
2990,-6.932810561156275,2,455800,-490.5
2991,-6.84631664486211,2,455900,-484.8
2991,-6.84631664486211,2,456000,-484.8
2991,-6.84631664486211,2,456100,-484.8
2992,-6.784962115809461,2,456200,-478.9
2992,-6.784962115809461,2,456300,-478.9
2993,-6.778867101073615,2,456400,-479.0
2994,-6.32364019364165,2,456500,-479.1
2994,-6.32364019364165,2,456600,-479.1
2994,-6.32364019364165,2,456700,-479.1
2995,-5.923847495626584,2,456800,-473.5
2996,-5.944093012257493,2,456900,-473.4
2997,-5.973448260413603,2,457000,-473.1
2998,-5.890045078394444,2,457100,-473.6
3000,-6.0210460886325015,2,457200,-473.6
3000,-6.0210460886325015,2,457300,-473.6
3000,-6.0210460886325015,2,457400,-473.6
3001,-5.99112615567934,2,457500,-467.8
3001,-5.99112615567934,2,457600,-467.8
3001,-5.99112615567934,2,457700,-467.8
3002,-5.929542838908365,2,457800,-462.3
3003,-5.9267880809198275,2,457900,-462.4
3003,-5.9267880809198275,2,458000,-462.4
3003,-5.9267880809198275,2,458100,-462.4
3004,-5.549090854760075,2,458200,-462.6
3005,-5.550046741003865,2,458300,-462.5
3005,-5.550046741003865,2,458400,-462.5
3006,-5.3298145984000165,2,458500,-462.6
3006,-5.3298145984000165,2,458600,-462.6
3007,-5.33318758326791,2,458700,-462.5
3008,-5.32865142167662,2,458800,-462.7
3008,-5.32865142167662,2,458900,-462.7
3008,-5.32865142167662,2,459000,-462.7
3009,-5.23074199995513,2,459100,-457.1
3010,-5.27098742320425,2,459200,-462.5
3011,-5.488234922312157,2,459300,-462.5
3011,-5.488234922312157,2,459400,-462.5
3011,-5.488234922312157,2,459500,-462.5
3012,-5.4623972396178715,2,459600,-462.8
3012,-5.4623972396178715,2,459700,-462.8
3012,-5.4623972396178715,2,459800,-462.8
3013,-5.404024233797088,2,459900,-456.9
3014,-5.457686225966113,2,460000,-462.6
3015,-5.4696376846005785,2,460100,-462.5
3016,-5.558410545015999,2,460200,-468.1
3017,-5.4168556448017355,2,460300,-468.1
3017,-5.4168556448017355,2,460400,-468.1
3017,-5.4168556448017355,2,460500,-468.1
3018,-5.309997861075046,2,460600,-462.6
3018,-5.309997861075046,2,460700,-462.6
3019,-5.160933153648414,2,460800,-462.7
3019,-5.160933153648414,2,460900,-462.7
3020,-5.182099197651573,2,461000,-468.3
3020,-5.182099197651573,2,461100,-468.3
3020,-5.182099197651573,2,461200,-468.3
3022,-5.0188984793138465,2,461300,-468.5
3023,-5.063668548414385,2,461400,-468.2
3023,-5.063668548414385,2,461500,-468.2
3023,-5.063668548414385,2,461600,-468.2
3025,-4.965648042776476,2,461700,-474.1
3025,-4.965648042776476,2,461800,-474.1
3025,-4.965648042776476,2,461900,-474.1
3026,-4.864476439890876,2,462000,-468.4
3026,-4.864476439890876,2,462100,-468.4
3026,-4.864476439890876,2,462200,-468.4
3027,-4.820832119131005,2,462300,-462.5
3027,-4.820832119131005,2,462400,-462.5
3028,-4.81692483429359,2,462500,-462.4
3028,-4.81692483429359,2,462600,-462.4
3029,-4.831027780559557,2,462700,-462.3
3029,-4.831027780559557,2,462800,-462.3
3029,-4.831027780559557,2,462900,-462.3
3031,-4.707424081735276,2,463000,-456.4
3032,-4.764324527549791,2,463100,-456.2
3032,-4.764324527549791,2,463200,-456.2
3033,-4.765587951909125,2,463300,-456.3
3033,-4.765587951909125,2,463400,-456.3
3033,-4.765587951909125,2,463500,-456.3
3034,-4.742469267968773,2,463600,-450.3
3034,-4.742469267968773,2,463700,-450.3
3034,-4.742469267968773,2,463800,-450.3
3035,-4.743246054805708,2,463900,-450.6
3035,-4.743246054805708,2,464000,-450.6
3035,-4.743246054805708,2,464100,-450.6
3036,-4.65860625852939,2,464200,-444.6
3037,-4.697205006754603,2,464300,-444.1
3037,-4.697205006754603,2,464400,-444.1
3037,-4.697205006754603,2,464500,-444.1
3038,-4.666078727093406,2,464600,-438.1
3039,-4.453799312293568,2,464700,-438.2
3039,-4.453799312293568,2,464800,-438.2
3039,-4.453799312293568,2,464900,-438.2
3041,-4.483586736071319,2,465000,-432.5
3042,-4.474954716147269,2,465100,-432.5
3042,-4.474954716147269,2,465200,-432.5
3042,-4.474954716147269,2,465300,-432.5
3043,-4.410035144744439,2,465400,-426.7
3043,-4.410035144744439,2,465500,-426.7
3043,-4.410035144744439,2,465600,-426.7
3044,-4.411374220870491,2,465700,-427.1
3044,-4.411374220870491,2,465800,-427.1
3044,-4.411374220870491,2,465900,-427.1
3045,-4.410917256999171,2,466000,-426.9
3045,-4.410917256999171,2,466100,-426.9
3046,-4.448105061782105,2,466200,-432.5
3046,-4.448105061782105,2,466300,-432.5
3047,-4.434632574687651,2,466400,-432.5
3048,-4.592329003399883,2,466500,-438.2
3048,-4.592329003399883,2,466600,-438.2
3050,-4.647889284807047,2,466700,-438.0
3050,-4.647889284807047,2,466800,-438.0
3050,-4.647889284807047,2,466900,-438.0
3052,-4.860750694540074,2,467000,-437.6
3053,-4.9491424609118075,2,467100,-437.5
3054,-4.989949005378696,2,467200,-443.4
3055,-4.97674429515726,2,467300,-443.3
3055,-4.97674429515726,2,467400,-443.3
3055,-4.97674429515726,2,467500,-443.3
3056,-4.938088011255602,2,467600,-437.6
3056,-4.938088011255602,2,467700,-437.6
3057,-4.944622744863642,2,467800,-437.4
3057,-4.944622744863642,2,467900,-437.4
3058,-4.91231917525041,2,468000,-437.5
3058,-4.91231917525041,2,468100,-437.5
3058,-4.91231917525041,2,468200,-437.5
3059,-4.851281368592121,2,468300,-431.6
3060,-4.895503252552388,2,468400,-437.2
3061,-4.957890230314301,2,468500,-443.0
3061,-4.957890230314301,2,468600,-443.0
3061,-4.957890230314301,2,468700,-443.0
3062,-4.958367739031903,2,468800,-443.1
3062,-4.958367739031903,2,468900,-443.1
3063,-4.930213061474009,2,469000,-443.2
3064,-5.065959922914501,2,469100,-448.8
3064,-5.065959922914501,2,469200,-448.8
3064,-5.065959922914501,2,469300,-448.8
3067,-5.397426531907784,2,469400,-448.2
3067,-5.397426531907784,2,469500,-448.2
3068,-5.428064097890832,2,469600,-453.9
3069,-5.3602222074214385,2,469700,-453.9
3070,-5.468333186348891,2,469800,-459.4
3070,-5.468333186348891,2,469900,-459.4
3072,-5.645095830279538,2,470000,-465.4
3073,-5.68112603493421,2,470100,-465.3
3073,-5.68112603493421,2,470200,-465.3
3073,-5.68112603493421,2,470300,-465.3
3074,-5.649757441037223,2,470400,-459.3
3074,-5.649757441037223,2,470500,-459.3
3075,-5.631972209514447,2,470600,-459.2
3075,-5.631972209514447,2,470700,-459.2
3076,-5.617979489126063,2,470800,-459.2
3076,-5.617979489126063,2,470900,-459.2
3076,-5.617979489126063,2,471000,-459.2
3077,-5.583270406967834,2,471100,-459.5
3077,-5.583270406967834,2,471200,-459.5
3077,-5.583270406967834,2,471300,-459.5
3078,-5.408284443174465,2,471400,-454.0
3079,-5.41000372774435,2,471500,-454.0
3080,-5.428297243698668,2,471600,-453.8
3080,-5.428297243698668,2,471700,-453.8
3081,-5.432078843517476,2,471800,-453.7
3082,-5.451394260166436,2,471900,-453.6
3082,-5.451394260166436,2,472000,-453.6
3082,-5.451394260166436,2,472100,-453.6
3083,-5.400770605562437,2,472200,-447.9
3083,-5.400770605562437,2,472300,-447.9
3084,-5.430350306229917,2,472400,-454.0
3085,-5.57642678504136,2,472500,-459.7
3085,-5.57642678504136,2,472600,-459.7
3085,-5.57642678504136,2,472700,-459.7
3086,-5.549906713430047,2,472800,-453.9
3087,-5.584642207934614,2,472900,-453.6
3087,-5.584642207934614,2,473000,-453.6
3087,-5.584642207934614,2,473100,-453.6
3088,-5.55470682767229,2,473200,-447.6
3089,-5.560031887728531,2,473300,-447.9
3089,-5.560031887728531,2,473400,-447.9
3090,-5.571059112856383,2,473500,-448.0
3090,-5.571059112856383,2,473600,-448.0
3090,-5.571059112856383,2,473700,-448.0
3092,-5.7428938486106516,2,473800,-453.7
3093,-5.765641754724899,2,473900,-453.8
3093,-5.765641754724899,2,474000,-453.8
3093,-5.765641754724899,2,474100,-453.8
3094,-5.720097414381634,2,474200,-448.2
3094,-5.720097414381634,2,474300,-448.2
3094,-5.720097414381634,2,474400,-448.2
3095,-5.743864378283851,2,474500,-454.1
3095,-5.743864378283851,2,474600,-454.1
3098,-6.260029205713895,2,474700,-453.8
3098,-6.260029205713895,2,474800,-453.8
3098,-6.260029205713895,2,474900,-453.8
3099,-6.205412771853819,2,475000,-447.9
3099,-6.205412771853819,2,475100,-447.9
3100,-6.007213695402826,2,475200,-448.1
3102,-6.532794030635389,2,475300,-459.4
3102,-6.532794030635389,2,475400,-459.4
3102,-6.532794030635389,2,475500,-459.4
3103,-6.460516984918355,2,475600,-453.7
3104,-6.530124639419581,2,475700,-453.5
3105,-6.5301891757356465,2,475800,-453.6
3105,-6.5301891757356465,2,475900,-453.6
3106,-6.529507871345415,2,476000,-453.7
3106,-6.529507871345415,2,476100,-453.7
3106,-6.529507871345415,2,476200,-453.7
3107,-6.509381091732865,2,476300,-454.0
3108,-6.524392921193441,2,476400,-453.9
3109,-6.582050204548506,2,476500,-459.4
3109,-6.582050204548506,2,476600,-459.4
3109,-6.582050204548506,2,476700,-459.4
3111,-6.550782997534936,2,476800,-453.8
3112,-6.712354308544956,2,476900,-453.4
3113,-6.74701934719908,2,477000,-459.2
3114,-6.742292454253704,2,477100,-459.3
3115,-7.066449077874803,2,477200,-459.2
3115,-7.066449077874803,2,477300,-459.2
3116,-7.006986744286596,2,477400,-459.4
3116,-7.006986744286596,2,477500,-459.4
3117,-6.9916094201788805,2,477600,-459.7
3117,-6.9916094201788805,2,477700,-459.7
3117,-6.9916094201788805,2,477800,-459.7
3118,-6.990952405378659,2,477900,-459.5
3118,-6.990952405378659,2,478000,-459.5
3118,-6.990952405378659,2,478100,-459.5
3119,-6.957482347863203,2,478200,-453.7
3119,-6.957482347863203,2,478300,-453.7
3120,-6.966323174178453,2,478400,-453.7
3121,-6.994173751620886,2,478500,-453.6
3121,-6.994173751620886,2,478600,-453.6
3122,-6.9554811924071975,2,478700,-453.6
3122,-6.9554811924071975,2,478800,-453.6
3122,-6.9554811924071975,2,478900,-453.6
3123,-6.888567483986002,2,479000,-448.0
3123,-6.888567483986002,2,479100,-448.0
3123,-6.888567483986002,2,479200,-448.0
3124,-6.864270875000158,2,479300,-442.2
3124,-6.864270875000158,2,479400,-442.2
3124,-6.864270875000158,2,479500,-442.2
3126,-6.853617601134206,2,479600,-442.3
3126,-6.853617601134206,2,479700,-442.3
3127,-6.897936136305073,2,479800,-448.2
3127,-6.897936136305073,2,479900,-448.2
3128,-6.892489861462123,2,480000,-448.1
3128,-6.892489861462123,2,480100,-448.1
3128,-6.892489861462123,2,480200,-448.1
3129,-6.854205297654313,2,480300,-442.2
3130,-6.908643862390694,2,480400,-448.1
3131,-6.874761794519211,2,480500,-448.2
3131,-6.874761794519211,2,480600,-448.2
3132,-6.809269803889066,2,480700,-448.4
3133,-6.837185067519011,2,480800,-448.2
3133,-6.837185067519011,2,480900,-448.2
3133,-6.837185067519011,2,481000,-448.2
3134,-6.837316910296876,2,481100,-448.3
3135,-7.236476909286478,2,481200,-453.7
3135,-7.236476909286478,2,481300,-453.7
3135,-7.236476909286478,2,481400,-453.7
3136,-7.23719752604128,2,481500,-453.9
3136,-7.23719752604128,2,481600,-453.9
3136,-7.23719752604128,2,481700,-453.9
3138,-7.269448571760109,2,481800,-454.0
3138,-7.269448571760109,2,481900,-454.0
3138,-7.269448571760109,2,482000,-454.0
3139,-7.220045304626308,2,482100,-448.3
3140,-7.29153818064251,2,482200,-453.9
3140,-7.29153818064251,2,482300,-453.9
3142,-7.072412740148523,2,482400,-454.1
3142,-7.072412740148523,2,482500,-454.1
3142,-7.072412740148523,2,482600,-454.1
3143,-7.073094716654563,2,482700,-454.3
3143,-7.073094716654563,2,482800,-454.3
3143,-7.073094716654563,2,482900,-454.3
3144,-7.072498592810835,2,483000,-454.1
3144,-7.072498592810835,2,483100,-454.1
3145,-7.1078356992693115,2,483200,-460.0
3146,-7.144657152300986,2,483300,-459.8
3146,-7.144657152300986,2,483400,-459.8
3146,-7.144657152300986,2,483500,-459.8
3147,-7.120894160526931,2,483600,-453.9
3148,-7.004895094496012,2,483700,-454.0
3148,-7.004895094496012,2,483800,-454.0
3148,-7.004895094496012,2,483900,-454.0
3149,-6.969525339456253,2,484000,-448.0
3149,-6.969525339456253,2,484100,-448.0
3149,-6.969525339456253,2,484200,-448.0
3150,-6.856657567512117,2,484300,-442.2
3151,-6.930304895740933,2,484400,-448.0
3151,-6.930304895740933,2,484500,-448.0
3151,-6.930304895740933,2,484600,-448.0
3152,-6.700512734619814,2,484700,-448.2
3152,-6.700512734619814,2,484800,-448.2
3154,-6.787159741561208,2,484900,-448.3
3154,-6.787159741561208,2,485000,-448.3
3154,-6.787159741561208,2,485100,-448.3
3155,-6.748661217436816,2,485200,-448.5
3156,-6.791202532564239,2,485300,-454.0
3157,-6.919359028212049,2,485400,-454.0
3157,-6.919359028212049,2,485500,-454.0
3157,-6.919359028212049,2,485600,-454.0
3158,-6.8885448494762125,2,485700,-448.0
3158,-6.8885448494762125,2,485800,-448.0
3158,-6.8885448494762125,2,485900,-448.0
3159,-6.88982107175708,2,486000,-448.4
3159,-6.88982107175708,2,486100,-448.4
3159,-6.88982107175708,2,486200,-448.4
3160,-6.845355184019337,2,486300,-442.7
3161,-6.828838729235338,2,486400,-442.7
3162,-6.876846625458838,2,486500,-448.5
3162,-6.876846625458838,2,486600,-448.5
3162,-6.876846625458838,2,486700,-448.5
3163,-6.851146927466154,2,486800,-442.9
3163,-6.851146927466154,2,486900,-442.9
3163,-6.851146927466154,2,487000,-442.9
3164,-6.715440073806693,2,487100,-437.3
3164,-6.715440073806693,2,487200,-437.3
3165,-6.749066466230353,2,487300,-443.3
3166,-6.716101997337653,2,487400,-443.3
3167,-6.493564498107353,2,487500,-443.3
3167,-6.493564498107353,2,487600,-443.3
3167,-6.493564498107353,2,487700,-443.3
3168,-6.462926468718634,2,487800,-437.6
3168,-6.462926468718634,2,487900,-437.6
3169,-6.404416557539403,2,488000,-438.3
3170,-6.399451080022479,2,488100,-438.3
3171,-6.423771221529529,2,488200,-438.0
3172,-6.261559987552124,2,488300,-438.0
3172,-6.261559987552124,2,488400,-438.0
3172,-6.261559987552124,2,488500,-438.0
3173,-6.177537506333522,2,488600,-432.4
3173,-6.177537506333522,2,488700,-432.4
3173,-6.177537506333522,2,488800,-432.4
3174,-6.179194211634105,2,488900,-432.9
3174,-6.179194211634105,2,489000,-432.9
3175,-6.176244622534106,2,489100,-433.2
3176,-6.246783499201331,2,489200,-433.1
3177,-6.312902015009217,2,489300,-432.9
3177,-6.312902015009217,2,489400,-432.9
3177,-6.312902015009217,2,489500,-432.9
3178,-6.311774618784582,2,489600,-432.5
3179,-6.309393837001031,2,489700,-432.7
3180,-6.342355904217067,2,489800,-432.8
3181,-6.3789685389276505,2,489900,-432.7
3182,-6.368418554613747,2,490000,-432.7
3182,-6.368418554613747,2,490100,-432.7
3182,-6.368418554613747,2,490200,-432.7
3183,-6.368533883502509,2,490300,-432.7
3185,-6.494597492766189,2,490400,-432.4
3185,-6.494597492766189,2,490500,-432.4
3186,-6.538385669201254,2,490600,-438.2
3186,-6.538385669201254,2,490700,-438.2
3186,-6.538385669201254,2,490800,-438.2
3188,-6.853301746297161,2,490900,-438.4
3188,-6.853301746297161,2,491000,-438.4
3189,-6.854022774880898,2,491100,-438.2
3189,-6.854022774880898,2,491200,-438.2
3189,-6.854022774880898,2,491300,-438.2
3190,-6.80204583233873,2,491400,-432.3
3192,-6.829717816594393,2,491500,-438.1
3193,-6.853414587757305,2,491600,-437.9
3194,-6.947278770736455,2,491700,-443.5
3194,-6.947278770736455,2,491800,-443.5
3194,-6.947278770736455,2,491900,-443.5
3197,-6.983800713354824,2,492000,-437.4
3199,-7.221816075791266,2,492100,-443.2
3201,-7.473913699097277,2,492200,-443.0
3201,-7.473913699097277,2,492300,-443.0
3201,-7.473913699097277,2,492400,-443.0
3202,-7.011682529979067,2,492500,-437.3
3202,-7.011682529979067,2,492600,-437.3
3202,-7.011682529979067,2,492700,-437.3
3203,-7.011648228441314,2,492800,-437.3
3205,-7.1437049555269345,2,492900,-437.3
3208,-7.584382410021842,2,493000,-436.6
3208,-7.584382410021842,2,493100,-436.6
3209,-7.561613930815506,2,493200,-436.7
3211,-7.560278641196503,2,493300,-442.3
3211,-7.560278641196503,2,493400,-442.3
3213,-7.496911354664828,2,493500,-442.5
3216,-7.651192092774998,2,493600,-442.2
3216,-7.651192092774998,2,493700,-442.2
3218,-7.7972449300402875,2,493800,-447.8
3218,-7.7972449300402875,2,493900,-447.8
3218,-7.7972449300402875,2,494000,-447.8
3219,-7.7969366833974485,2,494100,-447.7
3220,-7.8299400772389,2,494200,-447.6
3220,-7.8299400772389,2,494300,-447.6
3221,-7.807233138660376,2,494400,-447.5
3221,-7.807233138660376,2,494500,-447.5
3221,-7.807233138660376,2,494600,-447.5
3222,-7.779419719742812,2,494700,-441.9
3223,-7.863600586556347,2,494800,-447.5
3223,-7.863600586556347,2,494900,-447.5
3223,-7.863600586556347,2,495000,-447.5
3225,-8.058501185427666,2,495100,-453.5
3225,-8.058501185427666,2,495200,-453.5
3225,-8.058501185427666,2,495300,-453.5
3226,-7.977202580601881,2,495400,-447.4
3226,-7.977202580601881,2,495500,-447.4
3226,-7.977202580601881,2,495600,-447.4
3228,-8.146670791295879,2,495700,-441.5
3228,-8.146670791295879,2,495800,-441.5
3229,-8.186849722718202,2,495900,-447.3
3229,-8.186849722718202,2,496000,-447.3
3229,-8.186849722718202,2,496100,-447.3
3231,-8.264400285392606,2,496200,-441.3
3231,-8.264400285392606,2,496300,-441.3
3231,-8.264400285392606,2,496400,-441.3
3232,-8.239175362041879,2,496500,-435.2
3234,-8.334504405417256,2,496600,-441.0
3235,-7.9975988672170635,2,496700,-441.2
3235,-7.9975988672170635,2,496800,-441.2
