total timesteps,episodes,current_lr,n_updates,eplenmean,fps,time_elapsed,mean 100 episode reward,ep_rewmean,value_loss,qf2_loss,ent_coef_loss,entropy,ent_coef,qf1_loss,policy_loss
399921,1732,0.0003,399821,246.3,40,9929,-312.4,-312.41442405000004,12.862653,23.472067,0.7296709,0.45353472,0.104382955,31.203382,140.49106
400221,1733,0.0003,400121,246.3,40,9937,-312.3,-312.27141643000004,25.882298,23.504883,0.5196676,0.6399702,0.103937514,3.5626345,142.57642
400521,1734,0.0003,400421,246.3,40,9944,-312.1,-312.14947497,6.8708725,144.78221,0.31020045,0.568605,0.10476045,150.23799,138.08853
400819,1735,0.0003,400719,246.28,40,9951,-318.0,-317.99214181,18.281782,28.876509,0.1700846,0.4490876,0.10444908,24.28446,153.98462
401119,1736,0.0003,401019,246.28,40,9959,-317.6,-317.63709894,9.536041,20.877815,-1.0953641,0.45147112,0.10379361,27.372768,142.43185
401177,1737,0.0003,401077,243.86,40,9961,-322.7,-322.70610050000005,29.089132,230.39746,-1.2380157,0.6569909,0.103070855,242.64825,146.68344
401477,1738,0.0003,401377,243.86,40,9968,-322.6,-322.62188711000005,14.851639,16.575039,-0.33949408,0.4854591,0.10202421,80.02538,154.02336
401657,1739,0.0003,401557,242.66,40,9973,-324.3,-324.26450982,5.504144,45.672367,-0.06846511,0.56631863,0.10170342,39.10749,142.62642
401957,1740,0.0003,401857,242.66,40,9980,-321.0,-320.99764183,3.8389077,22.665936,-0.8253839,0.6083728,0.10300156,15.832886,140.02124
402116,1741,0.0003,402016,243.0,40,9984,-322.8,-322.81951235,6.6692376,7.480203,0.22608685,0.53977966,0.10407889,14.664748,138.91037
402416,1742,0.0003,402316,243.0,40,9991,-322.9,-322.92666278,20.102188,21.94738,1.8139435,0.43356568,0.10372813,371.21283,149.23895
402495,1743,0.0003,402395,240.79,40,9993,-325.4,-325.41773466,99.477104,62.303562,0.05659111,0.46904686,0.10321001,75.36132,166.28812
402795,1744,0.0003,402695,242.76,40,10001,-319.9,-319.85469114,31.618563,20.700264,-1.2235883,0.6016691,0.102151655,20.998875,139.93033
402847,1745,0.0003,402747,240.28,40,10002,-325.0,-324.96967363000005,7.6195135,163.92194,-0.2495341,0.5008121,0.101529635,164.02676,145.78638
402908,1746,0.0003,402808,237.89,40,10004,-327.0,-327.02199737,14.974144,12.961744,-0.22213492,0.5226192,0.10108731,19.037949,141.07614
403050,1747,0.0003,402950,236.31,40,10007,-332.5,-332.48710287,6.338552,18.580036,0.13347024,0.44536853,0.10131481,12.293568,152.68756
403350,1748,0.0003,403250,236.31,40,10015,-333.0,-333.00314323,5.2616034,11.776051,0.75669134,0.7241975,0.10186995,14.738995,145.32306
403650,1749,0.0003,403550,236.31,40,10022,-333.0,-333.01656761,13.356737,11.226527,0.60928327,0.36114895,0.10166245,12.539582,151.09155
403950,1750,0.0003,403850,236.31,40,10029,-331.7,-331.7234473699999,32.720913,46.500046,-0.07240182,0.2882421,0.10095123,15.202782,153.15942
404250,1751,0.0003,404150,236.31,40,10037,-332.2,-332.18636618000005,6.218997,10.577706,-0.41495767,0.60513985,0.100539416,12.055184,145.52966
404549,1752,0.0003,404449,236.3,40,10044,-339.4,-339.38646794,11.560423,37.16434,-1.0268918,0.58305883,0.102299355,169.73242,147.1799
404849,1753,0.0003,404749,237.55,40,10051,-336.3,-336.34872742000005,10.963003,11.541098,0.52584267,0.40948027,0.1033346,12.2963705,144.76855
405149,1754,0.0003,405049,237.55,40,10059,-336.5,-336.50661828000005,41.030975,32.887928,-1.1096046,0.5321846,0.10556151,37.398327,152.62595
405449,1755,0.0003,405349,237.55,40,10066,-336.6,-336.62245659000007,36.99254,152.58025,0.76974154,0.6060399,0.108435676,384.4083,154.5232
405749,1756,0.0003,405649,237.55,40,10074,-338.6,-338.64688172000007,31.757595,61.881824,-0.71161383,0.62768745,0.10796125,34.228718,147.79881
406049,1757,0.0003,405949,237.55,40,10081,-338.4,-338.44286099000004,31.046997,50.368874,-0.5874938,0.5937787,0.11010913,93.830124,150.78647
406349,1758,0.0003,406249,237.55,40,10088,-341.4,-341.43574964,10.427605,9.2603035,0.166961,0.6757609,0.11001846,38.403427,154.05542
406393,1759,0.0003,406293,235.45,40,10090,-340.2,-340.23276623999993,42.585922,49.18873,0.26287055,0.54677725,0.110084794,87.655304,155.84647
406437,1760,0.0003,406337,234.84,40,10091,-339.8,-339.84182086,34.565166,43.09479,0.5780883,0.46562666,0.11086774,43.09971,154.87491
406737,1761,0.0003,406637,234.84,40,10098,-340.0,-339.9587517299999,11.283897,6.484345,-0.8058645,0.71465343,0.11235767,10.781624,151.41522
407037,1762,0.0003,406937,234.84,40,10105,-341.4,-341.43438456999996,25.979177,19.340149,-0.23874137,0.58479667,0.11220305,19.191595,145.92703
407337,1763,0.0003,407237,234.84,40,10113,-342.2,-342.206029,11.159422,17.38684,0.7985421,0.53720856,0.11333211,24.366032,164.9624
407637,1764,0.0003,407537,234.84,40,10120,-344.2,-344.2481001999999,3.73314,129.90015,-0.26203343,0.66751075,0.116362765,145.32259,143.87967
407796,1765,0.0003,407696,233.43,40,10124,-350.0,-350.02466415000004,10.685685,19.91261,0.12854476,0.7246934,0.11707555,25.71884,152.21133
408096,1766,0.0003,407996,233.43,40,10132,-350.3,-350.26627054,78.384094,80.688805,0.07173017,0.36929846,0.12099409,29.373547,169.08932
408396,1767,0.0003,408296,233.43,40,10139,-346.6,-346.64177924,16.678988,46.31705,-0.38932,0.70688474,0.12274708,60.273746,149.79
408696,1768,0.0003,408596,233.43,40,10147,-346.8,-346.8253969500001,12.59511,22.5901,0.31009936,0.4791138,0.12256536,16.844479,155.08325
408996,1769,0.0003,408896,233.43,40,10154,-346.7,-346.65467631000007,18.853624,45.620667,-0.39376062,0.48054972,0.123207435,57.836834,163.5433
409296,1770,0.0003,409196,233.43,40,10162,-347.2,-347.23041109999997,15.549088,13.960329,-0.51230854,0.6666414,0.12619999,16.400265,150.33466
409596,1771,0.0003,409496,233.43,40,10169,-347.5,-347.5148556099999,92.93776,219.77899,-0.20709828,0.7172711,0.12691227,273.69025,154.72902
409896,1772,0.0003,409796,233.43,40,10176,-347.7,-347.67049361,7.330244,11.780858,-0.12577486,0.48359773,0.12761459,51.61319,157.1206
410196,1773,0.0003,410096,234.25,40,10184,-342.4,-342.41858674,7.093274,7.3474216,0.3006506,0.6500895,0.12960821,8.462188,159.15381
410496,1774,0.0003,410396,234.25,40,10191,-342.6,-342.5940330700001,82.563614,323.6635,-0.5140128,0.7455418,0.12732849,225.06068,152.96411
410796,1775,0.0003,410696,236.74,40,10199,-339.8,-339.8019475200001,8.270243,29.795084,0.28153756,0.58446527,0.12745313,18.293064,156.27876
410914,1776,0.0003,410814,237.45,40,10202,-343.6,-343.60761437,27.884434,16.344822,-0.16470987,0.33776098,0.12765126,43.650173,165.52657
411214,1777,0.0003,411114,237.45,40,10209,-344.1,-344.08030381,17.240095,158.87148,-0.26358712,0.52322155,0.12840655,157.46559,159.59549
411514,1778,0.0003,411414,237.45,40,10217,-344.2,-344.18667460999995,10.247978,17.566322,0.30818704,0.5568913,0.12816794,20.533691,166.39017
411814,1779,0.0003,411714,237.45,40,10224,-342.5,-342.47436575,27.806023,12.963314,-0.89347756,0.63177264,0.127668,31.122536,160.24384
412114,1780,0.0003,412014,239.36,40,10232,-337.4,-337.39127186999997,11.99165,10.594812,-0.66973615,0.5350408,0.12471996,50.94905,160.54718
412322,1781,0.0003,412222,238.44,40,10237,-344.2,-344.18818293,21.597702,266.88593,0.3873732,0.5776243,0.12403975,214.477,185.6014
412622,1782,0.0003,412522,238.44,40,10245,-344.0,-343.97782278,7.636965,10.655104,-1.0218446,0.3493387,0.12266546,14.503075,155.26335
412690,1783,0.0003,412590,238.3,40,10247,-344.3,-344.30532074999996,13.617265,35.78207,0.079811744,0.3350727,0.12231011,12.442743,161.20845
412990,1784,0.0003,412890,238.3,40,10254,-344.0,-344.0277921,8.990564,1186.0757,-0.072256,0.59857124,0.11948771,1102.1965,164.35452
413290,1785,0.0003,413190,238.3,40,10262,-343.7,-343.71669305999995,5.0893965,4.322391,-1.0461735,0.7703335,0.11979135,7.0768824,153.16844
413590,1786,0.0003,413490,238.3,40,10269,-344.1,-344.1418239,5.7364407,49.10293,-0.7324809,0.659837,0.12110806,49.64515,153.16573
413792,1787,0.0003,413692,237.32,40,10274,-350.2,-350.15597617,14.631424,48.819202,0.35569683,0.50143915,0.12191861,50.259148,165.96402
414092,1788,0.0003,413992,238.41,40,10281,-352.7,-352.67370979,13.951977,20.709732,0.032608777,0.58103645,0.119501814,15.855448,166.17723
414392,1789,0.0003,414292,238.41,40,10289,-350.1,-350.07295217,14.83762,158.17664,0.46124643,0.3623952,0.11861988,167.01141,159.64082
414692,1790,0.0003,414592,238.41,40,10296,-350.2,-350.21636871000004,11.99284,16.359608,-1.0580668,0.5674205,0.115499675,18.20338,158.21031
414992,1791,0.0003,414892,238.41,40,10304,-350.3,-350.32939175,16.580246,10.007133,-0.34648758,0.53581023,0.112747006,20.53059,153.5062
415292,1792,0.0003,415192,240.96,40,10311,-345.4,-345.38358384,15.677495,110.90229,0.17511204,0.5813228,0.110164195,73.16844,169.53491
415592,1793,0.0003,415492,240.96,40,10319,-343.6,-343.59570483000005,12.53355,356.0702,0.10362083,0.47960538,0.10593238,325.5487,169.08765
415892,1794,0.0003,415792,240.96,40,10326,-343.6,-343.57321047000005,25.560051,138.24014,0.09252399,0.41685903,0.10935493,143.35786,166.35231
416192,1795,0.0003,416092,242.9,40,10333,-339.0,-338.98445425000006,11.144791,7.8370247,0.85222274,0.3737371,0.10663612,16.839062,168.9884
416492,1796,0.0003,416392,244.06,40,10341,-333.2,-333.22573852,7.7048883,10.036732,-0.47985423,0.51452094,0.108101934,15.621514,168.10355
416792,1797,0.0003,416692,244.06,40,10348,-333.1,-333.10103215999993,31.045044,167.05713,-0.07141116,0.23625587,0.10768228,195.50095,168.1105
416852,1798,0.0003,416752,241.66,40,10350,-334.4,-334.41579038000003,53.024014,43.507523,0.5706912,0.35311598,0.108008884,40.079933,176.53255
417137,1799,0.0003,417037,243.26,40,10357,-334.7,-334.70214009999995,6.734003,28.990952,-0.8806236,0.57867223,0.10814444,41.119705,155.88864
417437,1800,0.0003,417337,245.84,40,10364,-329.8,-329.77888297,43.204033,36.121918,-0.029513925,0.6282226,0.106533,60.897038,161.35571
417737,1801,0.0003,417637,245.84,40,10372,-330.4,-330.44282515,6.743971,304.73236,-1.4188504,0.7987678,0.10631408,280.3868,156.79756
418037,1802,0.0003,417937,245.84,40,10379,-330.3,-330.32071198000006,12.677493,31.361168,-0.42744517,0.6651274,0.10382522,32.124996,159.46977
418337,1803,0.0003,418237,248.22,40,10386,-329.5,-329.52999577,109.0524,115.57804,-2.1613417,0.7195258,0.10224113,103.08187,165.49391
418637,1804,0.0003,418537,248.22,40,10393,-330.3,-330.27829743,33.3448,12.856332,0.2512978,0.4845414,0.09994003,18.6337,157.88925
418937,1805,0.0003,418837,248.22,40,10401,-331.0,-330.95412125,16.894737,514.98486,-1.2344174,0.69282055,0.10258854,377.75546,159.64902
419237,1806,0.0003,419137,248.22,40,10408,-332.0,-331.97921191,15.744001,9.646476,-0.6695677,0.33619398,0.10339843,26.740131,158.3522
419537,1807,0.0003,419437,248.22,40,10415,-332.3,-332.2523749399999,41.691475,215.36998,0.5806585,0.19590952,0.10404179,219.11298,159.14041
419837,1808,0.0003,419737,248.22,40,10423,-332.2,-332.183405,23.28741,19.854397,0.58930135,0.4742501,0.102305844,32.71073,175.34184
419862,1809,0.0003,419762,248.04,40,10423,-333.3,-333.32081779,13.206633,224.4177,0.32166564,0.50664914,0.10225836,215.26265,169.00099
420162,1810,0.0003,420062,248.04,40,10430,-333.2,-333.16780011,18.488117,33.207825,-0.13540164,0.5534591,0.102306694,16.98387,166.73357
420462,1811,0.0003,420362,248.04,40,10438,-333.7,-333.6779033,17.85709,7.1492643,0.35800582,0.48770276,0.100659266,18.542698,174.19086
420762,1812,0.0003,420662,248.61,40,10445,-329.0,-328.99840333,7.1285696,206.20914,-0.46596092,0.67947483,0.10193219,121.4106,166.63103
421062,1813,0.0003,420962,248.61,40,10452,-333.4,-333.40475233999996,11.687683,1011.4708,0.6317516,0.35970664,0.10286665,1016.7446,164.68747
421362,1814,0.0003,421262,248.61,40,10459,-333.4,-333.39960141999995,6.7896442,6.560628,-2.3057246,0.6323879,0.103364244,7.378417,159.9694
421662,1815,0.0003,421562,251.33,40,10467,-328.9,-328.914298,15.137028,183.30983,-0.29106098,0.6649964,0.101894334,182.00217,161.15518
421962,1816,0.0003,421862,251.33,40,10474,-330.6,-330.63432394999995,23.060202,274.67584,-0.696278,0.51233065,0.099869885,257.00436,168.29868
422262,1817,0.0003,422162,251.82,40,10481,-324.9,-324.92062473999994,9.396183,6.720413,0.1120348,0.6101742,0.09832492,17.289555,164.02905
422562,1818,0.0003,422462,253.85,40,10489,-332.0,-331.97806518,5.111468,13.105541,-0.5871774,0.42038167,0.095392205,12.641377,157.63855
422809,1819,0.0003,422709,255.15,40,10495,-334.3,-334.32766419,45.316494,117.126335,0.9742302,0.12263493,0.09562486,127.92339,182.12628
423109,1820,0.0003,423009,257.52,40,10502,-329.1,-329.08088897999994,12.280134,17.03663,-0.039857864,0.36498913,0.09543336,23.31734,169.56908
423409,1821,0.0003,423309,259.7,40,10510,-325.0,-324.97124434,55.978897,80.05593,-2.175157,0.40800655,0.09367891,37.233788,157.51328
423476,1822,0.0003,423376,259.93,40,10512,-325.0,-324.96648244,5.4632406,163.76364,0.6969681,0.45074296,0.09389923,155.48215,157.99704
423776,1823,0.0003,423676,259.93,40,10519,-325.2,-325.22045249999996,21.076712,82.995926,0.8001398,0.15868169,0.0944074,81.71859,167.58241
424076,1824,0.0003,423976,259.93,40,10527,-325.2,-325.19935661999995,16.691967,71.534065,0.61588174,0.34693468,0.09314762,76.69284,164.50232
424376,1825,0.0003,424276,259.93,40,10534,-325.2,-325.15042601,30.875242,206.99261,-0.5507283,0.39329976,0.090876274,205.26651,166.58478
424676,1826,0.0003,424576,260.83,40,10542,-319.4,-319.36324028,17.128662,47.168465,-1.1254945,0.38158166,0.09007384,37.616734,168.90915
424976,1827,0.0003,424876,260.83,40,10550,-319.9,-319.86614699000006,29.425507,171.60954,-0.038611963,0.30720752,0.08863058,191.71805,165.52408
425276,1828,0.0003,425176,260.83,40,10557,-319.8,-319.81700423,30.812775,73.86201,0.15676233,0.41775924,0.08859378,63.843765,160.54182
425511,1829,0.0003,425411,262.5,40,10563,-320.7,-320.65600104000004,12.614103,25.529694,0.522625,0.11114077,0.08789402,69.05932,165.56087
425811,1830,0.0003,425711,263.17,40,10571,-314.7,-314.74681036,16.834408,188.77939,0.52028185,0.26558542,0.0876861,198.97687,166.10213
426111,1831,0.0003,426011,263.17,40,10578,-314.0,-314.04877270000003,9.6887245,13.822223,0.18631051,0.37251005,0.088916756,19.507107,170.0717
426257,1832,0.0003,426157,263.36,40,10582,-314.5,-314.5491373,29.61382,13.402211,-1.2919477,0.4594573,0.09042886,27.821808,158.46436
426557,1833,0.0003,426457,263.36,40,10589,-315.5,-315.49286656,13.74024,11.583071,0.9862504,0.049311414,0.09290609,32.15105,160.48505
426857,1834,0.0003,426757,263.36,40,10597,-317.1,-317.06885777,19.136806,411.2553,0.44993666,0.41245037,0.09579618,646.90247,168.69128
427157,1835,0.0003,427057,263.38,40,10605,-310.9,-310.920385,12.114261,19.802624,-0.066321164,0.13141823,0.09877896,36.94023,164.9001
427457,1836,0.0003,427357,263.38,40,10612,-315.5,-315.48322421000006,17.22151,12.0408325,-0.50366557,0.50783473,0.09892049,21.15318,160.33574
427757,1837,0.0003,427657,265.8,40,10620,-311.5,-311.47010115000006,12.610085,18.21182,0.8832936,0.20803805,0.100112215,40.965584,164.54008
427793,1838,0.0003,427693,263.16,40,10621,-316.8,-316.76551513000004,23.70202,8.420823,-0.2625859,0.5078254,0.100440346,37.535084,163.57126
428093,1839,0.0003,427993,264.36,40,10628,-311.3,-311.30999970000005,14.57069,164.81848,0.64861286,0.20699617,0.1010615,184.98547,168.08737
428393,1840,0.0003,428293,264.36,40,10636,-312.2,-312.24796403000005,40.965717,43.153343,0.56856495,0.37328258,0.10178492,44.045525,166.37097
428693,1841,0.0003,428593,265.77,40,10643,-304.7,-304.73318079000006,37.20907,92.81086,0.06888533,0.3464635,0.101305686,49.94416,176.59158
428993,1842,0.0003,428893,265.77,40,10651,-305.7,-305.67725991,10.213008,18.673607,1.4393811,0.13537326,0.09999113,24.49124,173.94136
429293,1843,0.0003,429193,267.98,40,10658,-300.3,-300.28210103000004,11.079766,17.12013,1.6408415,0.33598953,0.10038823,11.929134,165.05121
429550,1844,0.0003,429450,267.55,40,10665,-305.9,-305.93205607,19.36285,20.283035,0.22834814,0.34619498,0.10121409,13.883612,177.93727
429850,1845,0.0003,429750,270.03,40,10672,-300.9,-300.85215569,31.59918,30.044477,0.5658106,0.51501334,0.09991627,41.566505,166.86942
430150,1846,0.0003,430050,272.42,40,10680,-296.0,-296.03887988,13.682459,8.095185,-1.4844717,0.6487558,0.098474264,26.955545,165.09807
430379,1847,0.0003,430279,273.29,40,10685,-297.8,-297.78144644,49.84121,157.2068,-0.08815241,0.388683,0.097575404,112.306816,167.18799
430559,1848,0.0003,430459,272.09,40,10690,-303.2,-303.23310702000003,16.147657,37.41555,-0.15843138,0.5483227,0.09849812,46.386032,169.47365
430615,1849,0.0003,430515,269.65,40,10691,-308.5,-308.45535994000005,15.080692,18.695538,-0.0890549,0.44382107,0.09886602,30.569132,162.09154
430856,1850,0.0003,430756,269.06,40,10697,-314.3,-314.2592785300001,15.803564,58.899914,0.24739861,0.4492363,0.09727664,45.90363,171.21889
431156,1851,0.0003,431056,269.06,40,10704,-314.4,-314.36899601,10.106434,26.208282,0.6754484,0.35579544,0.09798762,40.956665,190.31198
431456,1852,0.0003,431356,269.07,40,10712,-307.4,-307.36271805999996,20.637306,56.448402,0.1895536,0.36290592,0.09971573,20.306316,181.7522
431756,1853,0.0003,431656,269.07,40,10719,-304.5,-304.47891617,8.009552,42.572132,0.38579518,0.5214777,0.10148308,9.077598,162.30215
432056,1854,0.0003,431956,269.07,40,10727,-304.1,-304.05826051,6.5218625,20.13736,-0.19804114,0.41286442,0.10374886,33.96712,174.10858
432356,1855,0.0003,432256,269.07,40,10734,-303.8,-303.81029426000003,16.15778,24.93976,2.0243149,0.33370757,0.10533228,47.21532,195.33696
432656,1856,0.0003,432556,269.07,40,10741,-301.6,-301.62284873000004,18.116508,11.405411,0.93804216,0.48198244,0.10764039,30.515614,180.11934
432956,1857,0.0003,432856,269.07,40,10749,-302.0,-301.99960797000006,20.94955,4.9615784,-1.2874662,0.7180827,0.109016724,13.023574,164.6645
433256,1858,0.0003,433156,269.07,40,10756,-298.5,-298.53337156000003,23.276012,12.559464,-1.1371834,0.7482363,0.10928456,16.070091,164.68105
433556,1859,0.0003,433456,271.63,40,10764,-294.2,-294.22749226999997,13.872068,29.8761,0.048312068,0.45673388,0.10997451,28.51428,177.82437
433856,1860,0.0003,433756,274.19,40,10771,-288.5,-288.48891899,10.38659,11.786833,-0.55682373,0.4804263,0.11235938,15.504785,167.11691
434156,1861,0.0003,434056,274.19,40,10779,-288.6,-288.64699277999995,9.421396,7.1876793,1.4319812,0.49687347,0.11476061,15.062439,171.57376
434456,1862,0.0003,434356,274.19,40,10786,-286.7,-286.70525326,9.163183,6.582361,0.6229205,0.6311819,0.11617914,11.981135,168.5371
434756,1863,0.0003,434656,274.19,40,10794,-287.2,-287.2444725,8.881403,117.69204,0.015229508,0.54537797,0.117025256,119.99046,166.99283
434937,1864,0.0003,434837,273.0,40,10798,-292.5,-292.5355144,5.2267127,12.783796,-1.2529521,0.8615337,0.1167799,15.425926,158.66815
435237,1865,0.0003,435137,274.41,40,10805,-287.2,-287.20236017999997,8.25164,50.020256,0.65574265,0.92273533,0.117374875,59.8033,166.04752
435537,1866,0.0003,435437,274.41,40,10813,-286.7,-286.74993073999997,13.034208,15.053625,-0.29451352,0.6504109,0.11877984,20.195992,190.94528
435598,1867,0.0003,435498,272.02,40,10814,-292.5,-292.54898952,12.601541,12.835975,-0.82130855,0.7755594,0.11860322,10.266877,168.15802
435795,1868,0.0003,435695,270.99,40,10819,-298.3,-298.25107108,6.946293,17.23282,-0.86147016,0.9919231,0.118699744,15.628564,171.10773
436095,1869,0.0003,435995,270.99,40,10827,-299.2,-299.16184009000006,22.464788,205.24402,-0.21479696,0.7064843,0.11864109,206.11426,173.29028
436395,1870,0.0003,436295,270.99,40,10834,-298.7,-298.73586851000005,11.655718,11.861543,-0.1610983,0.6633456,0.11980126,30.257206,181.09216
436695,1871,0.0003,436595,270.99,40,10841,-298.3,-298.26952212000003,7.700789,14.331268,0.5765617,0.7504126,0.122007474,30.829262,162.0946
436995,1872,0.0003,436895,270.99,40,10849,-297.4,-297.3683698500001,10.009816,28.27243,-0.83327365,0.70154864,0.12375496,22.833313,166.99062
437295,1873,0.0003,437195,270.99,40,10856,-297.4,-297.44391151,10.17704,58.532715,-0.47923324,0.8303802,0.124083705,17.401335,175.87408
437595,1874,0.0003,437495,270.99,40,10863,-297.8,-297.77724973000005,11.109812,207.00917,-0.4041991,0.82155144,0.12324927,216.4274,169.51492
437895,1875,0.0003,437795,270.99,40,10870,-295.4,-295.44054679000004,10.706446,6.736497,0.2704646,0.7372594,0.12369546,8.770936,169.51306
438195,1876,0.0003,438095,272.81,40,10877,-286.8,-286.75722896,12.520206,14.565511,0.55833495,0.75327396,0.12597609,25.445518,166.43536
