steps,mean 100 episode reward per step,episodes,% time spent exploring,mean 100 episode reward
316000,-0.040862364885973265,2237,2,-2.7
316100,-0.04093503884128757,2238,2,-2.7
316200,-0.041094570867966605,2239,2,-2.7
316300,-0.041094570867966605,2239,2,-2.7
316400,-0.040500987073982316,2241,2,-2.8
316500,-0.041119948193028825,2242,2,-2.8
316600,-0.04136488264501666,2243,2,-2.8
316700,-0.041320490378623516,2244,2,-2.8
316800,-0.04271899033847387,2245,2,-2.8
316900,-0.04271899033847387,2245,2,-2.8
317000,-0.04156632746195367,2246,2,-2.7
317100,-0.04156632746195367,2246,2,-2.7
317200,-0.04198901730144629,2247,2,-2.8
317300,-0.04198901730144629,2247,2,-2.8
317400,-0.04034058508729704,2248,2,-2.8
317500,-0.04142969861960858,2249,2,-3.0
317600,-0.04119065607648064,2250,2,-3.0
317700,-0.04119065607648064,2250,2,-3.0
317800,-0.041390481224317786,2251,2,-3.0
317900,-0.04253508553522486,2252,2,-3.1
318000,-0.04253508553522486,2252,2,-3.1
318100,-0.041652616659356705,2253,2,-3.0
318200,-0.04050639553800136,2254,2,-3.0
318300,-0.04050639553800136,2254,2,-3.0
318400,-0.04059379733010734,2255,2,-3.0
318500,-0.04059379733010734,2255,2,-3.0
318600,-0.04042730173512528,2256,2,-3.0
318700,-0.04042730173512528,2256,2,-3.0
318800,-0.04048255168559522,2257,2,-3.0
318900,-0.04048255168559522,2257,2,-3.0
319000,-0.04017158227644185,2259,2,-3.0
319100,-0.04017158227644185,2259,2,-3.0
319200,-0.03927763108847438,2260,2,-3.1
319300,-0.03982443284594048,2261,2,-3.1
319400,-0.03982443284594048,2261,2,-3.1
319500,-0.03988877826291851,2262,2,-3.1
319600,-0.03988877826291851,2262,2,-3.1
319700,-0.03999259237426923,2263,2,-3.2
319800,-0.041297900235303775,2264,2,-3.3
319900,-0.041297900235303775,2264,2,-3.3
320000,-0.04096015623165897,2265,2,-3.2
320100,-0.0421951966417657,2267,2,-3.2
320200,-0.0421951966417657,2267,2,-3.2
320300,-0.040970891505893864,2268,2,-2.9
320400,-0.040970891505893864,2268,2,-2.9
320500,-0.041025601908431984,2269,2,-3.0
320600,-0.04170308268227724,2270,2,-3.0
320700,-0.04281762466353139,2271,2,-3.1
320800,-0.04311834351293682,2272,2,-3.1
320900,-0.04311834351293682,2272,2,-3.1
321000,-0.042243926482126486,2273,2,-3.1
321100,-0.04304819548109541,2274,2,-3.1
321200,-0.04304819548109541,2274,2,-3.1
321300,-0.043048195481139605,2275,2,-3.1
321400,-0.04265322974136687,2277,2,-3.0
321500,-0.04393033063129107,2278,2,-3.0
321600,-0.04393033063129107,2278,2,-3.0
321700,-0.043263067310792734,2279,2,-2.9
321800,-0.04199877726653185,2280,2,-3.0
321900,-0.04199877726653185,2280,2,-3.0
322000,-0.04199109833803261,2281,2,-3.0
322100,-0.04199109833803261,2281,2,-3.0
322200,-0.04203218192093594,2283,2,-2.9
322300,-0.04203218192093594,2283,2,-2.9
322400,-0.0420842634576686,2284,2,-2.9
322500,-0.0420842634576686,2284,2,-2.9
322600,-0.04046895782571411,2285,2,-2.9
322700,-0.04046895782571411,2285,2,-2.9
322800,-0.04047395696006987,2286,2,-2.9
322900,-0.04047395696006987,2286,2,-2.9
323000,-0.04044058584937986,2287,2,-2.9
323100,-0.04044058584937986,2287,2,-2.9
323200,-0.04043160926640439,2288,2,-2.9
323300,-0.04114037458387669,2289,2,-2.9
323400,-0.04114037458387669,2289,2,-2.9
323500,-0.04125108168048101,2290,2,-2.9
323600,-0.04141406753157008,2291,2,-2.9
323700,-0.04199430888829933,2292,2,-2.9
323800,-0.04199430888829933,2292,2,-2.9
323900,-0.04160129946728436,2293,2,-2.9
324000,-0.04160129946728436,2293,2,-2.9
324100,-0.04169165626546712,2294,2,-3.0
324200,-0.04169165626546712,2294,2,-3.0
324300,-0.040217468791121924,2295,2,-2.8
324400,-0.040217468791121924,2295,2,-2.8
324500,-0.04031756612817462,2296,2,-2.9
324600,-0.04031756612817462,2296,2,-2.9
324700,-0.04054176341073592,2297,2,-2.9
324800,-0.04054176341073592,2297,2,-2.9
324900,-0.04222429987785223,2298,2,-3.2
325000,-0.042579894662308736,2299,2,-3.2
325100,-0.042579894662308736,2299,2,-3.2
325200,-0.041915983492296825,2300,2,-3.2
325300,-0.041915983492296825,2300,2,-3.2
325400,-0.04183947451103785,2301,2,-3.1
325500,-0.04183947451103785,2301,2,-3.1
325600,-0.04185722996202137,2302,2,-3.2
325700,-0.04267331606883902,2303,2,-3.2
325800,-0.04267331606883902,2303,2,-3.2
325900,-0.04272846309723704,2304,2,-3.3
326000,-0.04272846309723704,2304,2,-3.3
326100,-0.042663031022120865,2305,2,-3.2
326200,-0.042663031022120865,2305,2,-3.2
326300,-0.042727191724364885,2306,2,-3.3
326400,-0.042727191724364885,2306,2,-3.3
326500,-0.041738270939717804,2307,2,-3.1
326600,-0.0444850730139817,2309,2,-3.3
326700,-0.0444850730139817,2309,2,-3.3
326800,-0.04356260170718865,2310,2,-3.2
326900,-0.04356260170718865,2310,2,-3.2
327000,-0.04353519628018207,2311,2,-3.2
327100,-0.043170341857911965,2312,2,-3.2
327200,-0.043170341857911965,2312,2,-3.2
327300,-0.04313512805623158,2313,2,-3.2
327400,-0.04313512805623158,2313,2,-3.2
327500,-0.04225227744802282,2314,2,-3.1
327600,-0.04390508394747575,2315,2,-3.3
327700,-0.04200944275744445,2316,2,-3.2
327800,-0.04192171369246967,2317,2,-3.3
327900,-0.043474047741604585,2318,2,-3.4
328000,-0.043474047741604585,2318,2,-3.4
328100,-0.04340474216069405,2319,2,-3.3
328200,-0.04340474216069405,2319,2,-3.3
328300,-0.04269849285420561,2320,2,-3.2
328400,-0.04187805307024869,2321,2,-3.2
328500,-0.04187757074130163,2322,2,-3.2
328600,-0.04187757074130163,2322,2,-3.2
328700,-0.04065373186263885,2323,2,-3.2
328800,-0.04065373186263885,2323,2,-3.2
328900,-0.040696526915577354,2324,2,-3.2
329000,-0.040696526915577354,2324,2,-3.2
329100,-0.04064699202755805,2325,2,-3.2
329200,-0.04064699202755805,2325,2,-3.2
329300,-0.04063813626784357,2326,2,-3.2
329400,-0.04063813626784357,2326,2,-3.2
329500,-0.039642689138425447,2327,2,-3.1
329600,-0.039642689138425447,2327,2,-3.1
329700,-0.039507483377429826,2328,2,-3.1
329800,-0.0405293323124601,2329,2,-3.2
329900,-0.04012900438837843,2330,2,-3.1
330000,-0.04012900438837843,2330,2,-3.1
330100,-0.040808682473375574,2331,2,-3.2
330200,-0.04085396495050534,2332,2,-3.2
330300,-0.04147973858628275,2333,2,-3.3
330400,-0.04147973858628275,2333,2,-3.3
330500,-0.04191417620034322,2334,2,-3.3
330600,-0.04191417620034322,2334,2,-3.3
330700,-0.04044652041198358,2335,2,-3.2
330800,-0.04044652041198358,2335,2,-3.2
330900,-0.03977149451533956,2336,2,-3.1
331000,-0.040884069488570984,2337,2,-3.2
331100,-0.040884069488570984,2337,2,-3.2
331200,-0.03973319459296095,2339,2,-3.1
331300,-0.03973319459296095,2339,2,-3.1
331400,-0.039549132047411846,2340,2,-3.0
331500,-0.039549132047411846,2340,2,-3.0
331600,-0.03837614018694758,2341,2,-3.0
331700,-0.03837614018694758,2341,2,-3.0
331800,-0.0369740735691747,2342,2,-2.9
331900,-0.0369740735691747,2342,2,-2.9
332000,-0.036670076954491405,2343,2,-2.9
332100,-0.036670076954491405,2343,2,-2.9
332200,-0.036670289373860146,2344,2,-2.9
332300,-0.036670289373860146,2344,2,-2.9
332400,-0.03494359765459547,2345,2,-2.8
332500,-0.0355062541892331,2346,2,-2.9
332600,-0.0355062541892331,2346,2,-2.9
332700,-0.03544496252106536,2347,2,-2.8
332800,-0.03544496252106536,2347,2,-2.8
332900,-0.03528001171643745,2348,2,-2.8
333000,-0.03581762954085829,2349,2,-2.8
333100,-0.03581762954085829,2349,2,-2.8
333200,-0.03516574614839029,2350,2,-2.7
333300,-0.03554342873323276,2351,2,-2.8
333400,-0.03554342873323276,2351,2,-2.8
333500,-0.03439898332771098,2352,2,-2.7
333600,-0.03439898332771098,2352,2,-2.7
333700,-0.03436338209214724,2353,2,-2.7
333800,-0.03436338209214724,2353,2,-2.7
333900,-0.035013966224129736,2355,2,-2.6
334000,-0.035013966224129736,2355,2,-2.6
334100,-0.03487004173645721,2356,2,-2.6
334200,-0.03571784028011049,2357,2,-2.7
334300,-0.03716772969428836,2358,2,-2.7
334400,-0.03716772969428836,2358,2,-2.7
334500,-0.03638482784830036,2360,2,-2.6
334600,-0.036552557464956476,2361,2,-2.6
334700,-0.036552557464956476,2361,2,-2.6
334800,-0.03744086593500924,2363,2,-2.6
334900,-0.037398198916661005,2364,2,-2.6
335000,-0.037398198916661005,2364,2,-2.6
335100,-0.03745164001994023,2365,2,-2.6
335200,-0.03745164001994023,2365,2,-2.6
335300,-0.037006380150396374,2366,2,-2.5
335400,-0.037006380150396374,2366,2,-2.5
335500,-0.035223037628203065,2367,2,-2.5
335600,-0.036697449812618875,2368,2,-2.8
335700,-0.036697449812618875,2368,2,-2.8
335800,-0.03738489052505925,2369,2,-2.9
335900,-0.03738489052505925,2369,2,-2.9
336000,-0.03738282307258225,2370,2,-2.9
336100,-0.03738282307258225,2370,2,-2.9
336200,-0.03618435665433626,2371,2,-2.9
336300,-0.0378521419665245,2373,2,-3.0
336400,-0.03844180276294152,2374,2,-3.0
336500,-0.03844180276294152,2374,2,-3.0
336600,-0.038435915929237445,2375,2,-3.0
336700,-0.038435915929237445,2375,2,-3.0
336800,-0.03726972520805858,2376,2,-2.9
336900,-0.03726972520805858,2376,2,-2.9
337000,-0.036787558470631164,2377,2,-2.8
337100,-0.036787558470631164,2377,2,-2.8
337200,-0.03505787934727217,2378,2,-2.8
337300,-0.03505787934727217,2378,2,-2.8
337400,-0.03506523587250379,2379,2,-2.8
337500,-0.03506523587250379,2379,2,-2.8
337600,-0.03440217735711984,2380,2,-2.7
337700,-0.03440217735711984,2380,2,-2.7
337800,-0.03474395809265939,2382,2,-2.7
337900,-0.03474395809265939,2382,2,-2.7
338000,-0.03453443007720702,2383,2,-2.8
338100,-0.03453443007720702,2383,2,-2.8
338200,-0.03448161210947348,2384,2,-2.8
338300,-0.035016292375723485,2385,2,-2.8
338400,-0.035016292375723485,2385,2,-2.8
338500,-0.03502000683506768,2386,2,-2.8
338600,-0.03502000683506768,2386,2,-2.8
338700,-0.03502057713575698,2387,2,-2.8
338800,-0.03644476023025956,2388,2,-2.9
338900,-0.03644476023025956,2388,2,-2.9
339000,-0.03575484125828952,2389,2,-2.8
339100,-0.03575484125828952,2389,2,-2.8
339200,-0.03512809974397309,2391,2,-2.8
339300,-0.035634536063801764,2392,2,-2.8
339400,-0.035634536063801764,2392,2,-2.8
339500,-0.03547818798595412,2393,2,-2.7
339600,-0.03547818798595412,2393,2,-2.7
339700,-0.03553915566419419,2394,2,-2.8
339800,-0.03553915566419419,2394,2,-2.8
339900,-0.03580715588652803,2395,2,-2.8
340000,-0.036664924970413765,2396,2,-2.9
340100,-0.03732052596645716,2397,2,-2.9
340200,-0.03732052596645716,2397,2,-2.9
340300,-0.037281192613127255,2398,2,-2.9
340400,-0.037281192613127255,2398,2,-2.9
340500,-0.03644776933866442,2399,2,-2.8
340600,-0.03644776933866442,2399,2,-2.8
340700,-0.03637757986886619,2400,2,-2.8
340800,-0.037079910937556006,2401,2,-2.9
340900,-0.037079910937556006,2401,2,-2.9
341000,-0.03706215548657249,2402,2,-2.9
341100,-0.03706215548657249,2402,2,-2.9
341200,-0.03635132308678504,2403,2,-2.8
341300,-0.03635132308678504,2403,2,-2.8
341400,-0.036460069298981865,2404,2,-2.8
341500,-0.03828215257695009,2406,2,-2.9
341600,-0.039341161922421104,2407,2,-3.0
341700,-0.039341161922421104,2407,2,-3.0
341800,-0.038278126675854215,2408,2,-2.9
341900,-0.038278126675854215,2408,2,-2.9
342000,-0.036439475002752963,2409,2,-2.9
342100,-0.037323002508211536,2410,2,-2.9
342200,-0.037323002508211536,2410,2,-2.9
342300,-0.0379080896176202,2411,2,-3.0
342400,-0.0379080896176202,2411,2,-3.0
342500,-0.03872555720289608,2413,2,-3.0
342600,-0.040019508312010926,2414,2,-3.1
342700,-0.03988905984144249,2415,2,-3.1
342800,-0.03988905984144249,2415,2,-3.1
342900,-0.040840082434127005,2416,2,-3.3
343000,-0.04072712805550848,2417,2,-3.3
343100,-0.04009330486255069,2418,2,-3.2
343200,-0.040565510181473564,2419,2,-3.3
343300,-0.04158016715234286,2420,2,-3.4
343400,-0.04158016715234286,2420,2,-3.4
343500,-0.04226717975355215,2421,2,-3.6
343600,-0.04226717975355215,2421,2,-3.6
343700,-0.041808360154239034,2422,2,-3.5
343800,-0.042272776229959896,2423,2,-3.6
343900,-0.042272776229959896,2423,2,-3.6
344000,-0.04222997899803477,2424,2,-3.6
344100,-0.04222997899803477,2424,2,-3.6
344200,-0.04223670831665778,2425,2,-3.6
344300,-0.04290087121983946,2426,2,-3.7
344400,-0.04290087121983946,2426,2,-3.7
344500,-0.04282213313690014,2427,2,-3.6
344600,-0.04282213313690014,2427,2,-3.6
344700,-0.04289989293861345,2428,2,-3.7
344800,-0.04292482998304209,2429,2,-3.7
344900,-0.04292482998304209,2429,2,-3.7
345000,-0.04293426197980235,2430,2,-3.7
345100,-0.04293426197980235,2430,2,-3.7
345200,-0.043609062880339014,2432,2,-3.6
345300,-0.04362109088220159,2433,2,-3.7
345400,-0.04362109088220159,2433,2,-3.7
345500,-0.043676838232473834,2434,2,-3.7
345600,-0.0450930703051186,2435,2,-3.7
345700,-0.0450930703051186,2435,2,-3.7
345800,-0.045190272955030295,2436,2,-3.8
345900,-0.045190272955030295,2436,2,-3.8
346000,-0.04402210032790744,2437,2,-3.7
346100,-0.04402210032790744,2437,2,-3.7
346200,-0.044724131883030614,2438,2,-3.9
346300,-0.044724131883030614,2438,2,-3.9
346400,-0.043362079281914385,2439,2,-3.8
346500,-0.043362079281914385,2439,2,-3.8
346600,-0.043291900779687816,2440,2,-3.8
346700,-0.04407670037862303,2441,2,-3.9
346800,-0.04452839596001144,2442,2,-3.9
346900,-0.04452839596001144,2442,2,-3.9
347000,-0.04450506483578968,2443,2,-3.9
347100,-0.04450506483578968,2443,2,-3.9
347200,-0.044583372115962805,2444,2,-4.0
347300,-0.045701513320796076,2445,2,-4.0
347400,-0.045701513320796076,2445,2,-4.0
347500,-0.045384983369038664,2446,2,-4.0
347600,-0.045384983369038664,2446,2,-4.0
347700,-0.046653730773443494,2448,2,-4.1
347800,-0.046126887330158385,2449,2,-4.1
347900,-0.046126887330158385,2449,2,-4.1
348000,-0.04607416768564818,2450,2,-4.1
348100,-0.04607416768564818,2450,2,-4.1
348200,-0.04554325744459586,2451,2,-4.1
348300,-0.04554325744459586,2451,2,-4.1
348400,-0.045550431795728305,2452,2,-4.1
348500,-0.045550431795728305,2452,2,-4.1
348600,-0.04599077720214911,2453,2,-4.1
348700,-0.04599077720214911,2453,2,-4.1
348800,-0.0461738415092438,2454,2,-4.2
348900,-0.04527284007435777,2455,2,-4.2
349000,-0.04527284007435777,2455,2,-4.2
349100,-0.04518423222840853,2456,2,-4.1
349200,-0.04518423222840853,2456,2,-4.1
349300,-0.0442726995851514,2457,2,-4.1
349400,-0.0442726995851514,2457,2,-4.1
349500,-0.04327734972084484,2459,2,-4.0
349600,-0.04327734972084484,2459,2,-4.0
349700,-0.04242222007712121,2460,2,-4.0
349800,-0.04242222007712121,2460,2,-4.0
349900,-0.042145955320958606,2461,2,-4.0
350000,-0.042145955320958606,2461,2,-4.0
350100,-0.04218933704240789,2462,2,-4.0
350200,-0.04218933704240789,2462,2,-4.0
350300,-0.040740439367403465,2464,2,-3.9
350400,-0.04357934159499719,2466,2,-4.0
350500,-0.04357934159499719,2466,2,-4.0
350600,-0.04364110118531699,2467,2,-4.0
350700,-0.04364110118531699,2467,2,-4.0
350800,-0.04329330455594131,2468,2,-4.0
350900,-0.04329330455594131,2468,2,-4.0
351000,-0.04378212680100912,2470,2,-3.8
351100,-0.04378212680100912,2470,2,-3.8
351200,-0.04434503070645164,2471,2,-3.9
351300,-0.04411914338486861,2472,2,-3.9
351400,-0.04411914338486861,2472,2,-3.9
351500,-0.042824164910348975,2473,2,-3.8
351600,-0.042251267447942206,2474,2,-3.8
351700,-0.04304170681443356,2475,2,-3.9
351800,-0.04304170681443356,2475,2,-3.9
351900,-0.043418850323673236,2476,2,-4.0
352000,-0.043418850323673236,2476,2,-4.0
352100,-0.043315935429327324,2477,2,-4.0
352200,-0.0447504568728993,2478,2,-4.0
352300,-0.0447504568728993,2478,2,-4.0
352400,-0.04477167222313782,2479,2,-4.0
352500,-0.04477167222313782,2479,2,-4.0
352600,-0.04680937935310242,2481,2,-4.2
352700,-0.04680937935310242,2481,2,-4.2
352800,-0.04661577901571401,2482,2,-4.2
352900,-0.046705710443105064,2483,2,-4.2
353000,-0.046705710443105064,2483,2,-4.2
353100,-0.046705616389929275,2484,2,-4.2
353200,-0.046705616389929275,2484,2,-4.2
353300,-0.04614202379106831,2485,2,-4.1
353400,-0.04614202379106831,2485,2,-4.1
353500,-0.046133310209170816,2486,2,-4.1
353600,-0.046133310209170816,2486,2,-4.1
353700,-0.04599984397648843,2487,2,-4.1
353800,-0.04599984397648843,2487,2,-4.1
353900,-0.04495225675889117,2488,2,-4.1
354000,-0.04495225675889117,2488,2,-4.1
354100,-0.04493341041338357,2489,2,-4.1
354200,-0.04591827943031018,2490,2,-4.2
354300,-0.04609739266671728,2491,2,-4.2
354400,-0.04609739266671728,2491,2,-4.2
354500,-0.04680078642416629,2493,2,-4.2
354600,-0.04680078642416629,2493,2,-4.2
354700,-0.046711171949122596,2494,2,-4.2
354800,-0.046711171949122596,2494,2,-4.2
354900,-0.04576719285928503,2495,2,-4.0
355000,-0.04576719285928503,2495,2,-4.0
355100,-0.04575886227038293,2497,2,-4.0
355200,-0.04575886227038293,2497,2,-4.0
355300,-0.045673386507201895,2498,2,-3.9
355400,-0.045673386507201895,2498,2,-3.9
355500,-0.04560553965382025,2499,2,-3.9
355600,-0.04560553965382025,2499,2,-3.9
355700,-0.04670506500077812,2501,2,-3.9
355800,-0.04670506500077812,2501,2,-3.9
355900,-0.04691427710598114,2502,2,-4.0
356000,-0.048056931819165725,2504,2,-4.0
356100,-0.048415475483693717,2505,2,-4.0
356200,-0.048415475483693717,2505,2,-4.0
356300,-0.04762340135690572,2507,2,-4.0
356400,-0.04762340135690572,2507,2,-4.0
356500,-0.04783682746452549,2508,2,-4.0
356600,-0.04881978240418183,2509,2,-4.1
356700,-0.04866996399443726,2510,2,-4.1
356800,-0.04859668320248333,2511,2,-4.1
356900,-0.04859668320248333,2511,2,-4.1
357000,-0.04860504792689208,2512,2,-4.1
357100,-0.04860504792689208,2512,2,-4.1
357200,-0.0467039730096477,2513,2,-4.0
357300,-0.046227076728448856,2514,2,-4.0
357400,-0.046227076728448856,2514,2,-4.0
357500,-0.04558496462910318,2516,2,-3.8
357600,-0.04558496462910318,2516,2,-3.8
357700,-0.04511599636473675,2517,2,-3.8
357800,-0.04537521216550863,2518,2,-3.8
357900,-0.04537521216550863,2518,2,-3.8
358000,-0.04465651434714408,2519,2,-3.7
358100,-0.04465651434714408,2519,2,-3.7
358200,-0.04400718878099027,2520,2,-3.6
358300,-0.04348569024000011,2521,2,-3.5
358400,-0.04348569024000011,2521,2,-3.5
358500,-0.04357952832908043,2522,2,-3.5
358600,-0.044875441300363604,2523,2,-3.5
358700,-0.046018445348455714,2524,2,-3.7
358800,-0.046018445348455714,2524,2,-3.7
358900,-0.04602695242525681,2525,2,-3.7
359000,-0.046599379603032745,2526,2,-3.7
359100,-0.047334729173532174,2527,2,-3.8
359200,-0.04886310913882244,2529,2,-3.8
359300,-0.051595796615105965,2531,2,-4.0
359400,-0.051595796615105965,2531,2,-4.0
359500,-0.05055922024096133,2532,2,-4.0
359600,-0.05055922024096133,2532,2,-4.0
359700,-0.04999116512679762,2533,2,-3.9
359800,-0.04999116512679762,2533,2,-3.9
359900,-0.04972786155098566,2534,2,-3.8
360000,-0.04972786155098566,2534,2,-3.8
360100,-0.0480681669043015,2535,2,-3.7
360200,-0.0480681669043015,2535,2,-3.7
360300,-0.0479897068591404,2536,2,-3.7
360400,-0.0479897068591404,2536,2,-3.7
360500,-0.047770040601624784,2537,2,-3.7
360600,-0.04862122450888057,2538,2,-3.7
360700,-0.049149575585790514,2539,2,-3.8
360800,-0.049149575585790514,2539,2,-3.8
360900,-0.04915151473788939,2540,2,-3.8
361000,-0.04915151473788939,2540,2,-3.8
361100,-0.048563842964647115,2541,2,-3.7
361200,-0.04877640202496423,2542,2,-3.7
361300,-0.04877640202496423,2542,2,-3.7
361400,-0.0484360926439292,2543,2,-3.7
361500,-0.04929418882429665,2544,2,-3.7
361600,-0.04691664829399603,2545,2,-3.4
361700,-0.04691664829399603,2545,2,-3.4
361800,-0.046340466278834286,2546,2,-3.3
361900,-0.046340466278834286,2546,2,-3.3
362000,-0.045286883977551984,2547,2,-3.1
362100,-0.044521661681689084,2548,2,-3.1
362200,-0.044521661681689084,2548,2,-3.1
362300,-0.043851919946060997,2549,2,-3.0
362400,-0.043851919946060997,2549,2,-3.0
362500,-0.04377735876627148,2550,2,-3.0
362600,-0.04377735876627148,2550,2,-3.0
362700,-0.04416746687948212,2551,2,-3.1
362800,-0.04416746687948212,2551,2,-3.1
362900,-0.044169639115717946,2552,2,-3.1
363000,-0.04451294053028281,2553,2,-3.1
363100,-0.04512893272706211,2554,2,-3.1
363200,-0.04512893272706211,2554,2,-3.1
363300,-0.044840565961761,2555,2,-3.1
363400,-0.044840565961761,2555,2,-3.1
363500,-0.04508251147081379,2556,2,-3.2
363600,-0.04508251147081379,2556,2,-3.2
363700,-0.045091407833034454,2557,2,-3.2
363800,-0.04644724023675462,2559,2,-3.2
363900,-0.047390068198390735,2560,2,-3.3
364000,-0.047390068198390735,2560,2,-3.3
364100,-0.04690639807494086,2561,2,-3.2
364200,-0.048017629553012024,2562,2,-3.3
364300,-0.049159813830472236,2564,2,-3.4
364400,-0.049159813830472236,2564,2,-3.4
364500,-0.04786091212451808,2565,2,-3.4
364600,-0.04786091212451808,2565,2,-3.4
364700,-0.046800673339147496,2566,2,-3.3
364800,-0.047413234033502324,2567,2,-3.4
364900,-0.047413234033502324,2567,2,-3.4
365000,-0.04754239531036157,2568,2,-3.4
365100,-0.04754239531036157,2568,2,-3.4
365200,-0.047436112007003386,2569,2,-3.4
365300,-0.04760569969463794,2571,2,-3.4
365400,-0.04760569969463794,2571,2,-3.4
365500,-0.04722597389998407,2572,2,-3.3
365600,-0.04731083378050271,2573,2,-3.4
365700,-0.04731083378050271,2573,2,-3.4
365800,-0.046632527948033194,2574,2,-3.3
365900,-0.046632527948033194,2574,2,-3.3
366000,-0.046318822937452445,2575,2,-3.3
366100,-0.04696779195467235,2576,2,-3.4
366200,-0.04696779195467235,2576,2,-3.4
366300,-0.046972164095116974,2577,2,-3.4
366400,-0.04623315176182254,2578,2,-3.4
366500,-0.047116345236855685,2579,2,-3.5
366600,-0.04724935533843342,2580,2,-3.4
366700,-0.04644053089964387,2581,2,-3.4
366800,-0.04644053089964387,2581,2,-3.4
366900,-0.04705536838633726,2583,2,-3.4
367000,-0.04705536838633726,2583,2,-3.4
367100,-0.04716669974774259,2584,2,-3.4
